tile_id,question_id,level,level_name,tfidf_lr_gt,tfidf_sr_gt,semantic_lr_gt,semantic_sr_gt,mae_lr_gt,mae_sr_gt,lr_refused,sr_refused
tile_0002,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0002,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0002,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0002,q06_road_describe,3,fine_detail,0.7850080105412063,0.7666800917917362,0.9209574460983276,0.9198727607727051,,,False,False
tile_0002,q07_building_describe,3,fine_detail,0.9750535565590892,1.0000000000000007,0.9950859546661377,1.0,,,False,False
tile_0003,q01_pct_landcover,1,semantic,0.7060777744337089,1.0000000000000002,0.9960832595825195,1.0,4.0,0.0,False,False
tile_0003,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0003,q03_field_count,2,structural,0.0,0.0,0.8054156303405762,0.8054156303405762,,,False,False
tile_0003,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0003,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0003,q06_road_describe,3,fine_detail,0.9176229361730333,0.6450669757465771,0.9905751943588257,0.8618309497833252,,,False,False
tile_0003,q07_building_describe,3,fine_detail,0.9750535565590892,1.0000000000000007,0.9950859546661377,1.0,,,False,False
tile_0004,q01_pct_landcover,1,semantic,0.7227485729981569,1.0000000000000002,0.988960862159729,1.0000001192092896,12.0,0.0,False,False
tile_0004,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0004,q03_field_count,2,structural,0.0,0.0,0.8054156303405762,0.8054156303405762,,,False,False
tile_0004,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0004,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0004,q06_road_describe,3,fine_detail,0.6047820533695083,1.0,0.8413411974906921,1.0000001192092896,,,False,False
tile_0004,q07_building_describe,3,fine_detail,0.6720869017578588,0.6553920275317946,0.8606876134872437,0.8551540374755859,,,False,False
tile_0005,q01_pct_landcover,1,semantic,0.5031026124151314,0.6247554540911627,0.977912187576294,0.9753208160400391,12.0,8.0,False,False
tile_0005,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0005,q03_field_count,2,structural,0.0,0.0,0.7905610799789429,0.7905610799789429,,,False,False
tile_0005,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0005,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0005,q06_road_describe,3,fine_detail,0.5782289452317266,0.9668705408084853,0.8446755409240723,0.8882414102554321,,,False,False
tile_0005,q07_building_describe,3,fine_detail,0.5245913173231368,0.7652515561504794,0.48183274269104004,0.7152477502822876,,,False,False
tile_0006,q01_pct_landcover,1,semantic,0.6553563169619766,0.6052855104516397,0.9803265333175659,0.9736630916595459,22.0,15.0,False,False
tile_0006,q02_has_water,1,semantic,0.0,0.0,0.7303045988082886,0.7303045988082886,,,False,False
tile_0006,q03_field_count,2,structural,0.0,0.0,0.7905610799789429,0.7905610799789429,,,False,False
tile_0006,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0006,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0006,q06_road_describe,3,fine_detail,0.9176229361730333,0.6152855798471119,0.9905751943588257,0.8400177955627441,,,False,False
tile_0006,q07_building_describe,3,fine_detail,0.5503241073449948,0.4594584102910124,0.6847506761550903,0.5438908338546753,,,False,False
tile_0007,q01_pct_landcover,1,semantic,0.0,0.0,0.1701841503381729,0.1772346943616867,,,False,False
tile_0007,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0007,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0007,q04_field_rows,2,structural,0.0,0.0,0.7303045988082886,0.7303045988082886,,,False,False
tile_0007,q05_building_count,3,fine_detail,0.0,0.0,0.5885055065155029,0.5885055065155029,,,False,False
tile_0007,q06_road_describe,3,fine_detail,0.9752408483233248,0.9999999999999993,0.9927972555160522,1.0,,,False,False
tile_0007,q07_building_describe,3,fine_detail,0.9348335800870522,0.6305802900228359,0.9413313269615173,0.8692307472229004,,,False,False
tile_0008,q01_pct_landcover,1,semantic,0.0,0.0,0.18135450780391693,0.18927347660064697,,,False,False
tile_0008,q02_has_water,1,semantic,0.0,1.0,0.6049201488494873,1.0,,,False,False
tile_0008,q03_field_count,2,structural,0.0,0.0,1.0,0.62159264087677,,,False,False
tile_0008,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0008,q05_building_count,3,fine_detail,1.0,1.0,1.0,1.0,,,False,False
tile_0008,q06_road_describe,3,fine_detail,0.3797485512228912,0.5774992438011631,0.8198240995407104,0.8805735111236572,,,False,False
tile_0008,q07_building_describe,3,fine_detail,0.8337316739093101,0.8337316739093101,0.87943035364151,0.87943035364151,,,False,False
tile_0009,q01_pct_landcover,1,semantic,0.20190390983658266,0.0,0.4692932367324829,0.4730141758918762,,,False,False
tile_0009,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0009,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0009,q04_field_rows,2,structural,0.0,0.0,0.7303045988082886,0.7303045988082886,,,False,False
tile_0009,q05_building_count,3,fine_detail,0.0,0.0,0.6155939698219299,0.7633586525917053,,,False,False
tile_0009,q06_road_describe,3,fine_detail,0.8184994468538094,0.9547398370132271,0.9081052541732788,0.9903480410575867,,,False,False
tile_0009,q07_building_describe,3,fine_detail,0.7005932750455476,0.7726792465839105,0.791488528251648,0.8529859185218811,,,False,False
tile_0010,q01_pct_landcover,1,semantic,0.7052753788704148,0.9393364366277241,0.9937193989753723,0.9991012215614319,8.0,2.0,False,False
tile_0010,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0010,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0010,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0010,q05_building_count,3,fine_detail,0.0,0.0,0.582862377166748,0.7633586525917053,,,False,False
tile_0010,q06_road_describe,3,fine_detail,0.749008609110213,0.6806967770959391,0.8288476467132568,0.8591655492782593,,,False,False
tile_0010,q07_building_describe,3,fine_detail,0.43602673812682935,0.8337316739093101,0.6488304734230042,0.87943035364151,,,False,False
tile_0011,q01_pct_landcover,1,semantic,1.0000000000000002,0.6265656180086542,1.0000001192092896,0.987250566482544,0.0,4.0,False,False
tile_0011,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0011,q03_field_count,2,structural,0.0,0.0,0.8587828874588013,0.8587828874588013,,,False,False
tile_0011,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0011,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0011,q06_road_describe,3,fine_detail,0.5944712351763709,0.9412323193306374,0.8092825412750244,0.9172463417053223,,,False,False
tile_0011,q07_building_describe,3,fine_detail,0.4859135836659816,0.8845787724256258,0.6223267316818237,0.8074803948402405,,,False,False
tile_0012,q01_pct_landcover,1,semantic,0.562733721993295,0.9207401897413285,0.9917813539505005,0.9978426694869995,18.8,2.0,False,False
tile_0012,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0012,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,0.7905610799789429,,,False,False
tile_0012,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0012,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0012,q06_road_describe,3,fine_detail,0.7541015723540587,0.40682245161475555,0.9020427465438843,0.7636709213256836,,,False,False
tile_0012,q07_building_describe,3,fine_detail,0.4638357675729962,0.6867306406153334,0.631808876991272,0.8511897325515747,,,False,False
tile_0013,q01_pct_landcover,1,semantic,0.4360379885513016,0.5479807587583923,0.9834672808647156,0.9855211973190308,5.8,3.8,False,False
tile_0013,q02_has_water,1,semantic,1.0,0.0,1.0000001192092896,0.7303045988082886,,,False,False
tile_0013,q03_field_count,2,structural,0.0,0.0,0.7686640620231628,0.8587828874588013,,,False,False
tile_0013,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0013,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0013,q06_road_describe,3,fine_detail,0.8952861187355917,1.0,0.9906872510910034,1.0,,,False,False
tile_0013,q07_building_describe,3,fine_detail,0.7621916742090455,0.8988677552300849,0.7905386686325073,0.986503541469574,,,False,False
tile_0014,q01_pct_landcover,1,semantic,0.4360379885513016,0.4360379885513016,0.9690032005310059,0.9785256385803223,21.4,7.4,False,False
tile_0014,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0014,q03_field_count,2,structural,0.0,0.0,0.7686640620231628,0.8587828874588013,,,False,False
tile_0014,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0014,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0014,q06_road_describe,3,fine_detail,0.7721287945226327,0.5950826966735436,0.8935881853103638,0.810625433921814,,,False,False
tile_0014,q07_building_describe,3,fine_detail,0.4920892563312025,0.46567269813814594,0.6764367818832397,0.5377842783927917,,,False,False
tile_0015,q01_pct_landcover,1,semantic,0.5883635900492963,0.8019783064439235,0.9810509085655212,0.9809297919273376,8.0,10.0,False,False
tile_0015,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0015,q03_field_count,2,structural,0.0,0.0,0.7686640620231628,0.7686640620231628,,,False,False
tile_0015,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0015,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0015,q06_road_describe,3,fine_detail,0.5729699080054781,0.81546373499416,0.7601264715194702,0.8337404727935791,,,False,False
tile_0015,q07_building_describe,3,fine_detail,0.561338548897178,0.8270106966800091,0.8055872917175293,0.8557134866714478,,,False,False
tile_0016,q01_pct_landcover,1,semantic,0.6430047564292602,0.46975676801152594,0.9790835976600647,0.9847761988639832,12.0,2.0,False,False
tile_0016,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0016,q03_field_count,2,structural,0.0,0.0,0.7686640620231628,0.8337252140045166,,,False,False
tile_0016,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0016,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0016,q06_road_describe,3,fine_detail,0.5817753947166094,1.0000000000000007,0.8477750420570374,1.0000001192092896,,,False,False
tile_0016,q07_building_describe,3,fine_detail,0.8807972653931354,1.0000000000000007,0.9831533432006836,1.0,,,False,False
tile_0017,q01_pct_landcover,1,semantic,0.6392306240536285,0.4360379885513016,0.9859790802001953,0.9838352799415588,4.2,7.8,False,False
tile_0017,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0017,q03_field_count,2,structural,0.0,0.0,0.7905610799789429,0.8054156303405762,,,False,False
tile_0017,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0017,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0017,q06_road_describe,3,fine_detail,0.4303769973704256,0.5050763108421036,0.8346033096313477,0.8338794112205505,,,False,False
tile_0017,q07_building_describe,3,fine_detail,0.789869880552682,1.0000000000000007,0.8153737783432007,1.0,,,False,False
tile_0018,q01_pct_landcover,1,semantic,1.0,0.6985957980290544,1.0000001192092896,0.9721441268920898,0.0,12.0,False,False
tile_0018,q02_has_water,1,semantic,1.0,0.0,1.0000001192092896,0.7303045988082886,,,False,False
tile_0018,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0018,q04_field_rows,2,structural,0.0,0.0,0.7303045988082886,0.7303045988082886,,,False,False
tile_0018,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0018,q06_road_describe,3,fine_detail,0.5408857305130629,0.5523923257275024,0.7944397926330566,0.8605881929397583,,,False,False
tile_0018,q07_building_describe,3,fine_detail,0.5623688328858997,0.5623688328858997,0.8284057974815369,0.8284057974815369,,,False,False
tile_0019,q01_pct_landcover,1,semantic,0.6029748160380571,0.5101490193104813,0.9684671759605408,0.9864507913589478,17.0,7.0,False,False
tile_0019,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0019,q03_field_count,2,structural,0.0,0.0,0.8054156303405762,0.8054156303405762,,,False,False
tile_0019,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0019,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0019,q06_road_describe,3,fine_detail,0.5248283690230147,0.6520556254003875,0.776508629322052,0.7981301546096802,,,False,False
tile_0019,q07_building_describe,3,fine_detail,0.867769047850356,0.9068140755454098,0.9913778305053711,0.9911596775054932,,,False,False
tile_0020,q01_pct_landcover,1,semantic,0.5957451632476359,0.7849647284335495,0.9883694052696228,0.9825553894042969,6.0,8.0,False,False
tile_0020,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0020,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0020,q04_field_rows,2,structural,0.0,0.0,0.7303045988082886,0.7303045988082886,,,False,False
tile_0020,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0020,q06_road_describe,3,fine_detail,0.7721287945226327,0.7721287945226327,0.8935881853103638,0.8935881853103638,,,False,False
tile_0020,q07_building_describe,3,fine_detail,0.7473951345625165,1.0000000000000007,0.791926383972168,1.0,,,False,False
tile_0021,q01_pct_landcover,1,semantic,0.5101490193104813,0.6029748160380571,0.985015332698822,0.9887102246284485,10.0,6.0,False,False
tile_0021,q02_has_water,1,semantic,1.0,0.0,1.0000001192092896,0.7303045988082886,,,False,False
tile_0021,q03_field_count,2,structural,0.0,0.0,0.8054156303405762,1.0000001192092896,,,False,False
tile_0021,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0021,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0021,q06_road_describe,3,fine_detail,0.5408857305130629,0.5068792811163146,0.8243930339813232,0.8429511785507202,,,False,False
tile_0021,q07_building_describe,3,fine_detail,0.867769047850356,0.867769047850356,0.9913778305053711,0.9913778305053711,,,False,False
tile_0022,q01_pct_landcover,1,semantic,1.0000000000000002,1.0000000000000002,1.0000001192092896,1.0000001192092896,0.0,0.0,False,False
tile_0022,q02_has_water,1,semantic,1.0,1.0,0.8368558883666992,0.8368558883666992,,,False,False
tile_0022,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0022,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0022,q05_building_count,3,fine_detail,0.0,0.0,0.582862377166748,0.7633586525917053,,,False,False
tile_0022,q06_road_describe,3,fine_detail,0.931214474081434,0.9999999999999993,0.9917994737625122,1.0,,,False,False
tile_0022,q07_building_describe,3,fine_detail,0.5128156425329884,1.0000000000000004,0.6720083951950073,0.9406343698501587,,,False,False
tile_0023,q01_pct_landcover,1,semantic,0.7327068970668787,0.905549965094206,0.9939890503883362,0.9870588183403015,14.0,8.0,False,False
tile_0023,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0023,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0023,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0023,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0023,q06_road_describe,3,fine_detail,0.6083248931367788,0.9112661579257709,0.7641942501068115,0.8590630292892456,,,False,False
tile_0023,q07_building_describe,3,fine_detail,0.4308348210887604,0.8115633413444958,0.6415261030197144,0.9267767071723938,,,False,False
tile_0024,q01_pct_landcover,1,semantic,1.0000000000000002,0.6392306240536285,0.9998552203178406,0.9916581511497498,2.0,3.0,False,False
tile_0024,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0024,q03_field_count,2,structural,0.0,0.0,0.7905610799789429,1.0000001192092896,,,False,False
tile_0024,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0024,q05_building_count,3,fine_detail,0.0,1.0,0.6155939698219299,1.0,,,False,False
tile_0024,q06_road_describe,3,fine_detail,0.4845556622581672,0.8753015707787076,0.7999328374862671,0.9143369793891907,,,False,False
tile_0024,q07_building_describe,3,fine_detail,0.5291073366934403,0.8337316739093101,0.7120101451873779,0.87943035364151,,,False,False
tile_0025,q01_pct_landcover,1,semantic,0.8334835929167957,0.04413089290861475,0.9851410388946533,0.432598352432251,15.0,,False,True
tile_0025,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,0.8368558883666992,,,False,False
tile_0025,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0025,q04_field_rows,2,structural,0.0,0.0,0.7303045988082886,0.7303045988082886,,,False,False
tile_0025,q05_building_count,3,fine_detail,0.0,0.0,0.5885055065155029,0.5885055065155029,,,False,False
tile_0025,q06_road_describe,3,fine_detail,0.6521558219329008,0.6224412374709268,0.8283110857009888,0.880751371383667,,,False,False
tile_0025,q07_building_describe,3,fine_detail,0.6490520717525465,0.7062183756128723,0.8079885244369507,0.8167608976364136,,,False,False
tile_0026,q01_pct_landcover,1,semantic,0.0,0.0,0.18531867861747742,0.4284207224845886,,,False,True
tile_0026,q02_has_water,1,semantic,0.0,1.0,0.6049201488494873,1.0,,,False,False
tile_0026,q03_field_count,2,structural,0.0,0.0,1.0,0.62159264087677,,,False,False
tile_0026,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0026,q05_building_count,3,fine_detail,1.0,1.0,1.0,1.0,,,False,False
tile_0026,q06_road_describe,3,fine_detail,0.438194310566868,1.0000000000000002,0.7497295141220093,1.0,,,False,False
tile_0026,q07_building_describe,3,fine_detail,0.7631600024505297,0.9318271087105183,0.8090963363647461,0.8775110244750977,,,False,False
tile_0027,q01_pct_landcover,1,semantic,0.5883635900492964,0.5883635900492964,0.9453582167625427,0.949512243270874,,,False,False
tile_0027,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0027,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0027,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0027,q05_building_count,3,fine_detail,0.0,1.0,0.6155939698219299,1.0,,,False,False
tile_0027,q06_road_describe,3,fine_detail,0.9752408483233248,0.9999999999999993,0.9927972555160522,1.0,,,False,False
tile_0027,q07_building_describe,3,fine_detail,0.6989677801377553,0.8738109142399859,0.7998697757720947,0.8990752696990967,,,False,False
tile_0028,q01_pct_landcover,1,semantic,0.8901087250340665,0.0,0.9966256022453308,0.18135450780391693,6.0,,False,True
tile_0028,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,0.8368558883666992,,,False,False
tile_0028,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,0.62159264087677,,,False,False
tile_0028,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0028,q05_building_count,3,fine_detail,1.0,1.0,1.0,1.0,,,False,False
tile_0028,q06_road_describe,3,fine_detail,0.5652593852142288,0.9999999999999993,0.8414658904075623,1.0,,,False,False
tile_0028,q07_building_describe,3,fine_detail,0.5968726746279984,0.9999999999999998,0.7938907742500305,1.0,,,False,False
tile_0029,q01_pct_landcover,1,semantic,0.8512275040832835,0.6805020840729029,0.9962469339370728,0.9966275691986084,18.0,3.0,False,False
tile_0029,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0029,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0029,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0029,q05_building_count,3,fine_detail,0.0,0.0,0.582862377166748,0.7633586525917053,,,False,False
tile_0029,q06_road_describe,3,fine_detail,0.4898087839721101,0.9999999999999993,0.8252468109130859,1.0,,,False,False
tile_0029,q07_building_describe,3,fine_detail,0.6811960599633121,0.6383136746611912,0.7755320072174072,0.9415110349655151,,,False,False
tile_0030,q01_pct_landcover,1,semantic,0.7327068970668787,0.7060777744337089,0.9853417277336121,0.9805852770805359,12.0,11.0,False,False
tile_0030,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0030,q03_field_count,2,structural,0.0,0.0,0.7686640620231628,0.8337252140045166,,,False,False
tile_0030,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0030,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0030,q06_road_describe,3,fine_detail,0.7180293743397641,0.5949453405409679,0.9236862659454346,0.8493918180465698,,,False,False
tile_0030,q07_building_describe,3,fine_detail,0.6553920275317946,0.6553920275317946,0.8790008425712585,0.8790008425712585,,,False,False
tile_0031,q01_pct_landcover,1,semantic,0.7327068970668787,0.7910785047583874,0.9813846945762634,0.9935277700424194,18.0,6.0,False,False
tile_0031,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0031,q03_field_count,2,structural,0.0,0.0,0.7686640620231628,0.8587828874588013,,,False,False
tile_0031,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0031,q05_building_count,3,fine_detail,0.0,0.0,0.6155939698219299,0.6155939698219299,,,False,False
tile_0031,q06_road_describe,3,fine_detail,0.5256728116342748,0.7306798749002095,0.7680160999298096,0.8352298140525818,,,False,False
tile_0031,q07_building_describe,3,fine_detail,0.5323848738912866,0.7089176637700625,0.6206172704696655,0.6779220104217529,,,False,False
tile_0032,q01_pct_landcover,1,semantic,0.568760612567123,0.41120705506761873,0.9868046045303345,0.989193320274353,17.0,14.0,False,False
tile_0032,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0032,q03_field_count,2,structural,0.0,0.0,0.7905610799789429,1.0000001192092896,,,False,False
tile_0032,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0032,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0032,q06_road_describe,3,fine_detail,0.7942169235710108,0.9530626203838976,0.8735665678977966,0.9805170893669128,,,False,False
tile_0032,q07_building_describe,3,fine_detail,0.7465368357308978,0.7844001503675309,0.8075058460235596,0.8846453428268433,,,False,False
tile_0033,q01_pct_landcover,1,semantic,0.4988865349321835,0.8901087250340666,0.9827302694320679,0.9909217357635498,8.0,2.0,False,False
tile_0033,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0033,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0033,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0033,q05_building_count,3,fine_detail,0.0,1.0,0.582862377166748,1.0,,,False,False
tile_0033,q06_road_describe,3,fine_detail,0.5292694143629495,0.7440346114163261,0.8231564164161682,0.8136926889419556,,,False,False
tile_0033,q07_building_describe,3,fine_detail,0.4981695419154122,0.7073484885854603,0.5284626483917236,0.7525547742843628,,,False,False
tile_0034,q01_pct_landcover,1,semantic,0.7910785047583874,0.7910785047583874,0.9883652925491333,0.9828377962112427,14.0,7.0,False,False
tile_0034,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0034,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0034,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0034,q05_building_count,3,fine_detail,0.0,0.0,0.582862377166748,0.7633586525917053,,,False,False
tile_0034,q06_road_describe,3,fine_detail,0.4106663911562716,0.7273662721670394,0.7959176301956177,0.958541750907898,,,False,False
