tile_id,generic_clip_lr,generic_clip_sr,remote_clip_lr,remote_clip_sr
tile_0028,1.8868529796600342,2.280508130788803,1.3329806923866272,1.8796205520629883
tile_0029,1.2839214503765106,2.3451806604862213,1.4243616163730621,1.9815847277641296
tile_0030,1.8432226777076721,2.3549285531044006,1.5270334482192993,1.9718480110168457
tile_0031,1.7224347591400146,2.2516903281211853,1.3489323854446411,1.974191963672638
tile_0032,2.031541019678116,2.2343114018440247,1.3727711141109467,1.7909258604049683
tile_0033,1.8991261720657349,2.2890454530715942,1.5661042928695679,2.0329929888248444
tile_0034,1.5365684032440186,2.309938669204712,1.385284662246704,1.8350628018379211
tile_0035,1.6955584287643433,2.2746697068214417,1.5870648622512817,2.1883395314216614
tile_0036,1.8293201923370361,2.230784595012665,1.5045207738876343,2.065574675798416
tile_0037,1.7414900660514832,2.2524189949035645,1.5921325981616974,2.1839869022369385
tile_0038,1.8115806579589844,2.3086896538734436,1.4049509167671204,2.131720334291458
tile_0039,1.7768681049346924,2.2067923843860626,1.5359394252300262,2.1195943653583527
tile_0040,1.4551633596420288,2.2444182634353638,1.7074312269687653,2.0614708960056305
tile_0041,2.032567858695984,2.1373189985752106,1.4813846349716187,2.023382782936096
tile_0042,1.846739500761032,2.1625521779060364,1.2790986895561218,1.8175078928470612
tile_0043,1.9373860955238342,2.1209508180618286,1.2386646121740341,1.967296302318573
tile_0044,2.044248878955841,2.1528415381908417,1.3709071278572083,2.1115508675575256
tile_0045,1.9227448105812073,2.1190835535526276,1.634734869003296,2.063261717557907
tile_0046,2.078385651111603,2.3004749417304993,1.2490323185920715,1.9228079915046692
tile_0047,2.0001783967018127,2.156836837530136,1.1786293238401413,1.779831200838089
tile_0048,2.073916047811508,2.269522547721863,1.5368764102458954,2.068972587585449
tile_0049,1.9186259806156158,2.21039354801178,1.6762159764766693,2.0496049523353577
tile_0050,1.7033229768276215,2.3280730843544006,1.3982100784778595,1.8905478715896606
tile_0051,1.7798590660095215,2.3046010732650757,1.4423106610774994,2.0204050838947296
tile_0052,1.4522510766983032,2.3250888288021088,1.695760190486908,2.0631498098373413
tile_0053,1.8178404867649078,2.2278061509132385,1.4768785238265991,2.0646676421165466
tile_0054,1.6035501658916473,2.251746356487274,1.3857048749923706,1.987452507019043
tile_0055,1.6268512606620789,2.157135307788849,1.2879152595996857,2.1018651127815247
tile_0056,1.6961656510829926,2.2519120573997498,1.6128648817539215,1.944974958896637
tile_0057,2.140246480703354,2.3693491518497467,1.733906865119934,2.2562362253665924
tile_0058,1.787865310907364,2.320181131362915,1.703689843416214,2.0672161877155304
tile_0059,1.6646215319633484,2.229674458503723,1.3903799653053284,2.1191519498825073
tile_0060,2.0578554272651672,2.343216836452484,1.4444918930530548,1.9683833420276642
tile_0061,1.8506304919719696,2.230323404073715,1.561928242444992,2.112905979156494
tile_0062,2.022716701030731,2.3056210577487946,1.6616164147853851,1.964864730834961
tile_0063,1.743212640285492,2.328914701938629,1.473313421010971,1.990843415260315
tile_0064,1.9006401300430298,2.2288304567337036,1.3121490180492401,1.9953566789627075
tile_0065,2.000199854373932,2.1841539442539215,1.4558592438697815,1.9589835405349731
tile_0066,2.074768990278244,2.1436873078346252,1.5701332688331604,1.8852747976779938
tile_0067,2.0056279003620148,2.1830224990844727,1.537080854177475,1.9476458430290222
tile_0068,2.013763040304184,2.0155423879623413,1.591581553220749,2.0121802389621735
tile_0069,1.9323846697807312,2.040680944919586,1.781400442123413,2.0146992802619934
tile_0070,2.0310215651988983,2.251819670200348,1.2796083092689514,1.8822254240512848
tile_0071,2.006586194038391,2.2756025195121765,1.355006843805313,1.9577950239181519
tile_0072,1.8385151028633118,2.0630916953086853,1.5255612134933472,1.8484146893024445
tile_0073,2.0095542073249817,2.0965132117271423,1.4453934133052826,1.7408952116966248
tile_0074,2.073822319507599,2.3500612378120422,1.6726574301719666,2.1683350205421448
tile_0075,2.001785486936569,2.2590330243110657,1.5341801941394806,1.9345353543758392
tile_0076,1.8713408708572388,2.3442190885543823,1.4979422092437744,2.2251269221305847
tile_0077,1.4424031972885132,2.3368293046951294,1.2429025769233704,1.9872784614562988
tile_0078,1.7962870001792908,2.2911852598190308,1.6573522984981537,2.2628478705883026
tile_0079,1.791912019252777,2.018565833568573,1.2275206297636032,1.9488435983657837
tile_0080,1.9488638639450073,2.229558527469635,1.3819174468517303,2.0201006531715393
tile_0081,2.0113013684749603,2.270634174346924,1.4800333976745605,1.9812729954719543
tile_0082,2.0421969890594482,2.307109236717224,1.2595286965370178,1.9246262311935425
tile_0083,2.0247291028499603,2.173871099948883,1.5233954787254333,2.161713093519211
tile_0084,1.9068822264671326,2.1627961099147797,1.485668569803238,2.1521182358264923
tile_0085,2.111513614654541,2.352907657623291,1.5749739110469818,2.088649868965149
tile_0086,2.085196077823639,2.229725867509842,1.534116119146347,2.1081286668777466
tile_0087,2.020479142665863,2.233641594648361,1.9163744151592255,2.155958116054535
tile_0088,2.096238434314728,2.295377254486084,1.465970128774643,2.056722790002823
tile_0089,2.0831577479839325,2.3255151510238647,1.70955091714859,2.1995769441127777
tile_0090,1.908818781375885,2.244247794151306,1.4645285904407501,2.003139853477478
tile_0091,1.8113620579242706,2.2738204896450043,1.5011805295944214,1.9876247644424438
tile_0092,1.6254602372646332,2.3188169300556183,1.767844706773758,2.076527774333954
tile_0093,1.4911913871765137,2.317909896373749,1.474694162607193,2.055334895849228
tile_0094,1.7121757566928864,2.3211804032325745,1.617232859134674,2.016398012638092
tile_0095,2.0375369489192963,2.2861365973949432,1.5051306784152985,2.068846970796585
tile_0096,1.867457777261734,2.1336446702480316,1.481640785932541,1.965201199054718
tile_0097,1.696999967098236,2.110947221517563,1.434844434261322,2.2174732387065887
tile_0098,1.8808472156524658,2.2240248322486877,1.3302260637283325,1.938570886850357
tile_0099,1.783149540424347,2.144443392753601,1.4502853155136108,2.01385036110878
tile_0100,1.9970791041851044,2.193574011325836,1.4718377590179443,2.095097601413727
tile_0101,1.805729866027832,2.186693251132965,1.5968099236488342,2.113828659057617
tile_0102,2.066184878349304,2.22568079829216,1.4544172585010529,2.0118364691734314
tile_0103,2.1463248133659363,2.31365904211998,1.4809872210025787,1.7856892943382263
tile_0104,1.9969913363456726,2.301809936761856,1.5498760342597961,2.1401336789131165
tile_0105,1.9765309989452362,2.1746304631233215,1.653972715139389,2.0648811757564545
tile_0106,2.0582138001918793,2.167610228061676,1.6912974417209625,2.1231280267238617
tile_0107,2.0813098549842834,2.2617459297180176,1.582624912261963,2.101559340953827
tile_0108,1.7811429500579834,2.2764120995998383,1.5853865444660187,2.0378589630126953
tile_0109,1.9456784427165985,2.3174849152565002,1.627349853515625,2.047851085662842
tile_0110,1.9936996698379517,2.3033462464809418,1.75218865275383,1.8222063779830933
tile_0111,1.9522708654403687,2.2522909939289093,1.6004781424999237,2.0592591166496277
tile_0112,1.5272298455238342,2.2130128741264343,1.5495696663856506,1.8279717862606049
tile_0113,2.016831338405609,2.3176105320453644,1.4426298439502716,1.925554871559143
tile_0114,1.81583970785141,2.2839516401290894,1.6496962308883667,2.2334592044353485
tile_0115,1.7880946397781372,1.9829609990119934,1.4640776813030243,2.066868841648102
tile_0116,1.8306931853294373,2.2105255722999573,1.3240812718868256,2.1076123416423798
tile_0117,1.9420664012432098,2.2382521629333496,1.3296380639076233,2.0352551341056824
tile_0118,2.0071548223495483,2.188938558101654,1.2103686481714249,1.7164772748947144
tile_0119,1.7507782578468323,2.2812698781490326,1.2802878022193909,1.8787729740142822
tile_0120,1.77143394947052,2.2857005894184113,1.3910573720932007,2.1172048151493073
tile_0121,1.9781707227230072,2.275889664888382,1.33760005235672,1.9759024679660797
tile_0122,2.0989833772182465,2.260245829820633,1.6797766089439392,2.1439003944396973
tile_0123,1.7918139696121216,2.224152237176895,1.472504436969757,2.1096040308475494
tile_0124,2.092404216527939,2.265222817659378,1.4151684939861298,2.033820301294327
tile_0125,2.1233537793159485,2.303566038608551,1.4637091755867004,2.0102211833000183
tile_0126,1.5706659853458405,2.104066014289856,1.6039660573005676,1.9887572526931763
tile_0127,1.995096206665039,2.2990289330482483,1.6840662062168121,2.088305503129959
tile_0128,1.8350113928318024,2.2414493560791016,1.7639616131782532,1.998211145401001
tile_0129,1.4707453548908234,2.2255337238311768,1.490434855222702,2.1469464898109436
tile_0130,1.7866286635398865,2.250843048095703,1.5645204484462738,1.7666222155094147
tile_0131,1.9472958147525787,2.2922539710998535,1.5159647166728973,2.169332504272461
tile_0132,2.126905769109726,2.295975238084793,1.5185999870300293,2.069884240627289
tile_0133,1.939907968044281,2.2709921002388,1.6139547526836395,2.111300826072693
tile_0134,1.9709910452365875,2.2655700147151947,1.3388364017009735,2.193320393562317
tile_0135,1.9688493013381958,2.3300039768218994,1.3865222036838531,1.8702203035354614
tile_0136,1.8926310539245605,2.2780467569828033,1.4911819994449615,1.8727907538414001
tile_0137,1.785690039396286,2.2384540736675262,1.287536472082138,1.8473352491855621
tile_0138,1.8388400971889496,2.2981521487236023,1.6756851971149445,2.1821442246437073
tile_0139,1.8586954474449158,2.217955142259598,1.6132411360740662,2.0510905981063843
tile_0140,1.8378768861293793,2.2724549472332,1.583259105682373,1.9619360566139221
tile_0141,1.8126124143600464,2.3191554844379425,1.51897594332695,1.992831528186798
tile_0142,1.9398775696754456,2.3037639260292053,1.58793106675148,2.1567583084106445
tile_0143,1.911340057849884,2.180521786212921,1.6785836219787598,2.159489691257477
tile_0144,1.6851040720939636,1.991598755121231,1.3459523022174835,2.030687779188156
tile_0145,1.6523678600788116,1.7855268716812134,1.6924503445625305,2.2196999192237854
tile_0146,1.5046854317188263,1.7304912209510803,1.593649983406067,1.9730159640312195
tile_0147,2.1583418548107147,2.1485134959220886,1.5005764365196228,2.0732946693897247
tile_0148,1.8075156211853027,2.2498363256454468,1.4372619986534119,1.8356388807296753
tile_0149,1.7989152669906616,2.2566333413124084,1.2450014799833298,2.0299719274044037
tile_0150,1.943672001361847,2.2557640075683594,1.4368322491645813,1.98798269033432
tile_0151,1.9652509689331055,2.268674671649933,1.494593471288681,2.0894794166088104
tile_0152,1.967654526233673,2.3424535989761353,1.5706542134284973,2.217971533536911
tile_0153,2.211894541978836,2.37863689661026,1.2872965633869171,1.8260382115840912
tile_0154,1.887081265449524,2.092410922050476,1.586962640285492,2.0270703732967377
tile_0155,2.0095092058181763,2.2141198813915253,1.5980014204978943,2.141026556491852
tile_0156,2.13409960269928,2.2864627838134766,1.4749148488044739,2.1392308175563812
tile_0157,1.89726322889328,2.3305635154247284,1.4748069643974304,2.0477712154388428
tile_0158,1.7758560180664062,2.283426821231842,1.4070622622966766,1.887548565864563
tile_0159,1.9553600251674652,2.283814549446106,1.7374715209007263,2.106078863143921
tile_0160,1.9970867037773132,2.331743538379669,1.4267760515213013,1.9075939059257507
tile_0161,1.7944155633449554,2.315981686115265,1.587868332862854,2.038998007774353
tile_0162,2.1531449258327484,2.2216132283210754,1.9189271330833435,2.151770293712616
tile_0163,2.09985688328743,2.0539839565753937,1.877034604549408,2.1628063917160034
tile_0164,2.0267675817012787,2.1119381487369537,1.5536770224571228,2.116924822330475
tile_0165,2.2536279261112213,2.1074238419532776,1.7333880066871643,1.9304296374320984
tile_0166,1.5051615238189697,2.2043728828430176,1.3628533482551575,2.2149360179901123
tile_0167,1.9634915888309479,2.311844676733017,1.6048595309257507,2.1311190724372864
tile_0168,1.9631066918373108,2.2490212321281433,1.4542780816555023,2.0737259089946747
tile_0169,1.74642875790596,2.3158402740955353,1.535220742225647,2.080834060907364
tile_0170,2.1273359656333923,2.3135995864868164,1.498371660709381,1.765032559633255
tile_0171,1.7355315387248993,2.26593941450119,1.491953283548355,2.0798012614250183
tile_0172,1.8904386460781097,2.3107104003429413,1.288500428199768,1.814630776643753
tile_0173,2.02836275100708,2.2935956716537476,1.3826608657836914,1.9233059883117676
tile_0174,2.019219994544983,2.3331664502620697,1.489848643541336,2.1353188157081604
tile_0175,1.7393475770950317,2.245807945728302,1.5870876610279083,1.9882479310035706
tile_0176,2.0105838775634766,2.2798532247543335,1.5839523077011108,2.011270225048065
tile_0177,2.1340379118919373,2.3111584782600403,1.556207686662674,2.121281921863556
tile_0178,1.7218653857707977,2.319885790348053,1.5649890899658203,2.1962791681289673
tile_0179,1.7011845111846924,2.1649499237537384,1.6621856391429901,2.180078625679016
tile_0180,1.5601028501987457,1.7171789705753326,1.7340943217277527,1.9712966680526733
tile_0181,1.908402293920517,1.8815714120864868,1.7224282026290894,2.086612284183502
tile_0182,1.9764149188995361,2.1044667065143585,1.7331436276435852,1.8754206597805023
tile_0183,2.186179906129837,2.185467630624771,1.7400217056274414,2.072283625602722
tile_0184,1.5826970338821411,1.4879931509494781,1.6189555823802948,1.9848018884658813
tile_0185,1.9991596043109894,2.3491187393665314,1.5869209170341492,2.0345883071422577
tile_0186,2.0513123273849487,2.226998656988144,1.6111423075199127,2.144984155893326
tile_0187,2.0296546816825867,2.2990530729293823,1.4690622687339783,1.982206553220749
tile_0188,2.1188941597938538,2.315010726451874,1.2077414244413376,1.801798790693283
tile_0189,1.995738297700882,2.150854766368866,1.5400400757789612,2.1096615493297577
tile_0190,1.8596550822257996,2.268068492412567,1.5233229100704193,1.9971750676631927
tile_0191,1.9736865162849426,2.3401011526584625,1.5227410197257996,2.1110427379608154
tile_0192,1.9355803728103638,2.270936816930771,1.6217747330665588,2.127808928489685
tile_0193,1.951269507408142,2.287967801094055,1.6689379513263702,2.1949270367622375
tile_0194,2.0629870891571045,2.3169919848442078,1.1946608871221542,1.7387263476848602
tile_0195,2.067117542028427,2.162918448448181,1.288139522075653,1.7690321803092957
tile_0196,2.0035576820373535,2.3226678371429443,1.5989318490028381,2.075173556804657
tile_0197,2.1885937452316284,2.3114797472953796,1.4990708231925964,2.078707069158554
tile_0198,1.8483273684978485,1.93510040640831,1.9169838726520538,1.9263622164726257
tile_0199,1.6091473400592804,1.6551518440246582,1.6797013580799103,2.123362421989441
tile_0200,1.6830968856811523,2.112441509962082,1.6422006487846375,1.8436391651630402
tile_0201,2.07502618432045,2.02688068151474,1.4426407217979431,1.8994499742984772
tile_0202,1.7792801558971405,2.29877769947052,1.6331550478935242,1.9263258576393127
tile_0203,1.7691072821617126,2.301740050315857,1.614319086074829,2.2327950596809387
tile_0204,2.1153534948825836,2.3290035128593445,1.568886786699295,2.1058695018291473
tile_0205,1.8901051580905914,2.265412211418152,1.3414913415908813,1.9805622100830078
tile_0206,1.5812614560127258,2.218400239944458,1.5478265285491943,2.096998691558838
tile_0207,1.6844695806503296,2.30847030878067,1.5240588784217834,2.08082914352417
tile_0208,2.0140589773654938,2.3161551356315613,1.551768183708191,1.9461973011493683
tile_0209,2.039066106081009,2.3407404124736786,1.3763776421546936,2.1703463792800903
tile_0210,2.1756380796432495,2.3499807715415955,1.5706415474414825,1.905539184808731
tile_0211,1.9119441509246826,2.164219319820404,1.585080474615097,2.0762237906455994
tile_0212,2.109779268503189,2.2113361954689026,1.6304853558540344,2.1191811561584473
tile_0213,2.0189830660820007,2.2924116253852844,1.8669438362121582,2.146240472793579
tile_0214,1.846354752779007,2.275368571281433,1.5042762458324432,2.0463579893112183
tile_0215,1.8127885460853577,2.366759777069092,1.4089465141296387,1.823001503944397
tile_0216,1.751340925693512,1.943003237247467,1.6319657862186432,1.9924141466617584
tile_0217,1.6396334767341614,2.2799931466579437,1.6855952143669128,2.149261385202408
tile_0218,1.6472972929477692,1.8935304880142212,1.5638425946235657,2.131759226322174
tile_0219,1.8678650259971619,1.9193083047866821,1.565195471048355,2.0983409881591797
tile_0220,1.6612708568572998,2.0551598072052,1.5935832262039185,1.945367157459259
tile_0221,1.7387700080871582,2.3000529408454895,1.5788942575454712,2.1272939443588257
tile_0222,1.9313478469848633,2.348296642303467,1.4980845153331757,2.195534259080887
tile_0223,1.567840725183487,2.318861186504364,1.6949144005775452,1.9854429364204407
tile_0224,1.3978073000907898,1.9248177111148834,1.1753176152706146,1.7231273651123047
tile_0225,2.110995203256607,2.2522419691085815,1.6015928983688354,2.060430645942688
tile_0226,1.7616455256938934,2.233964651823044,1.616716980934143,2.089615762233734
tile_0227,1.9636516273021698,2.3233598470687866,1.428421437740326,2.032303512096405
tile_0228,1.9109535217285156,2.2793298959732056,1.524844765663147,2.011878490447998
tile_0229,1.9575628638267517,2.225564420223236,1.56338632106781,1.966397762298584
tile_0230,1.6733786463737488,2.2013643383979797,1.287122368812561,1.7512083053588867
tile_0231,2.00909823179245,2.280067801475525,1.7507277429103851,2.21257820725441
tile_0232,1.8291538953781128,2.324931174516678,1.4814762771129608,1.8867193162441254
tile_0233,1.9923877716064453,2.2293874621391296,1.4891508221626282,2.1740470826625824
tile_0234,1.6779825091362,2.3053912818431854,1.689494103193283,2.1063679456710815
tile_0235,1.3073723018169403,1.5478163957595825,1.5118947625160217,2.067183256149292
tile_0236,1.6095782816410065,1.5621961653232574,1.6851654648780823,1.8319298326969147
tile_0237,1.6739296913146973,1.8090660870075226,1.3542768359184265,2.00722873210907
tile_0238,1.9380414485931396,2.0964647829532623,1.544254720211029,2.020418792963028
tile_0239,1.6884762048721313,2.2959087789058685,1.6058142483234406,1.878146231174469
tile_0240,1.9903290271759033,2.2928816080093384,1.411634385585785,1.9964984059333801
tile_0241,2.0913800597190857,2.3354122042655945,1.7175106704235077,2.077471613883972
tile_0242,1.7312712967395782,2.201339453458786,1.5314225852489471,1.8869450688362122
tile_0243,1.6077418625354767,2.13535338640213,1.7510560154914856,1.9692189991474152
tile_0244,1.7191162705421448,2.3446954786777496,1.4587952196598053,1.8367481231689453
tile_0245,1.8444263935089111,2.2265075147151947,1.516098529100418,2.1006590127944946
tile_0246,2.1290937066078186,2.2705772519111633,1.398983746767044,1.7763873934745789
tile_0247,1.7325107753276825,2.1044006943702698,1.6137173771858215,1.9356727600097656
tile_0248,1.8545162677764893,2.211191952228546,1.5155062079429626,2.1208108961582184
tile_0249,1.8622559309005737,2.161482721567154,1.4709743857383728,2.16465562582016
tile_0250,1.964024007320404,2.2615523636341095,1.5223687887191772,2.0912040770053864
tile_0251,1.6956308484077454,2.2476252913475037,1.3215447962284088,1.9230324029922485
tile_0252,1.6423581540584564,2.2551824152469635,1.33697047829628,1.992681473493576
tile_0253,1.7632213234901428,1.662471890449524,1.0933306068181992,1.6462785005569458
tile_0254,1.4217834174633026,1.9802460074424744,1.6652172803878784,2.0719939470291138
tile_0255,1.4871910214424133,2.1686851978302,1.5980008244514465,2.0842672884464264
tile_0256,1.6483332216739655,1.7336149513721466,1.6851195693016052,2.056031972169876
tile_0257,1.869366466999054,2.2492003440856934,1.2813933193683624,1.7184120416641235
tile_0258,2.0481321215629578,2.326417416334152,1.3807731866836548,2.0253917574882507
tile_0259,1.6730016469955444,2.3114070296287537,1.5563562512397766,2.0574796199798584
tile_0260,1.8036486208438873,2.185949683189392,1.7875534296035767,2.0156511664390564
tile_0261,1.616768091917038,2.1572770178318024,1.7922583222389221,2.0914387702941895
tile_0262,1.7597407102584839,2.25818932056427,1.6754443943500519,2.142210304737091
tile_0263,2.0094507932662964,2.282550036907196,1.3478589057922363,1.763770580291748
tile_0264,1.5657015144824982,2.256423234939575,1.3678088784217834,1.8890336155891418
tile_0265,1.7157435417175293,2.2065886855125427,1.4362314343452454,1.8152505159378052
tile_0266,1.8552099168300629,2.182510793209076,1.5955658257007599,2.21841037273407
tile_0267,1.9540289044380188,2.2116418182849884,1.4125528931617737,2.0724406838417053
tile_0268,1.8872325122356415,2.1983936429023743,1.6792309284210205,1.9483858346939087
tile_0269,1.8817520141601562,2.151470184326172,1.6056552529335022,2.2104601562023163
tile_0270,1.8335077166557312,2.2475969791412354,1.5967197716236115,2.2272875905036926
tile_0271,1.6735020279884338,2.2695717215538025,1.5467138588428497,2.1015819907188416
tile_0272,1.7791318893432617,2.0958206057548523,1.5009313821792603,2.110779732465744
tile_0273,1.8410521745681763,2.3151934146881104,1.4194242656230927,2.01131671667099
tile_0274,1.7892348766326904,2.14176744222641,1.4891625940799713,2.0093995332717896
tile_0275,2.05666184425354,2.309708297252655,1.4985838532447815,2.1279339492321014
tile_0276,1.71493262052536,2.3493124544620514,1.2722106277942657,1.6079476475715637
tile_0277,1.9131572544574738,2.3650822043418884,1.6441407799720764,2.1622522175312042
tile_0278,2.122126519680023,2.241183817386627,1.4854857325553894,1.970246434211731
tile_0279,1.87061607837677,2.3460224270820618,1.5736070275306702,2.1212562918663025
tile_0280,1.9923177361488342,2.3211395740509033,1.5958444774150848,1.9926603138446808
tile_0281,2.0204050838947296,2.3479320108890533,1.6504207253456116,2.1867696940898895
tile_0282,2.1363037824630737,2.3576080799102783,1.3554620742797852,1.8616172671318054
tile_0283,1.9522309303283691,2.27642685174942,1.6109184920787811,2.1801967918872833
tile_0284,1.94844588637352,2.267746925354004,1.6722062230110168,2.1220460534095764
tile_0285,2.063162624835968,2.3044437170028687,1.5407955646514893,2.2493845224380493
tile_0286,1.9799257814884186,2.114945203065872,1.6649876534938812,2.0346221327781677
tile_0287,1.853066086769104,2.1726790070533752,1.4777542650699615,1.9955834746360779
tile_0288,1.6857659816741943,2.335543632507324,1.4210405945777893,2.186356633901596
tile_0289,1.8204732239246368,2.139582335948944,1.330985575914383,1.7434625327587128
tile_0290,1.5394656360149384,2.0095837116241455,1.3434016704559326,2.048105299472809
tile_0291,1.7425689101219177,2.2869572043418884,1.6019293665885925,2.0608705282211304
tile_0292,2.1236252784729004,2.3026493191719055,1.341177225112915,1.798107773065567
tile_0293,2.0482683181762695,2.198580950498581,1.3421466946601868,2.0614975690841675
tile_0294,1.7180624604225159,2.1150723099708557,1.4734134078025818,2.0687133073806763
tile_0295,2.061617076396942,2.273872494697571,1.3513684272766113,1.8787741661071777
tile_0296,2.059202939271927,2.2732721269130707,1.4005909860134125,1.9666023552417755
tile_0297,1.746617704629898,2.2206708788871765,1.4041589200496674,1.931118220090866
tile_0298,1.8158189952373505,2.354547083377838,1.699601411819458,2.187715172767639
tile_0299,2.122291475534439,2.2807347774505615,1.6302064061164856,2.1784770488739014
tile_0300,1.876136064529419,2.295789122581482,1.498098075389862,2.024552822113037
tile_0301,1.7127948999404907,2.1618932485580444,1.4117813110351562,1.9828242063522339
tile_0302,1.856856495141983,2.244226634502411,1.6172125935554504,2.2246725857257843
tile_0303,1.9528231024742126,2.2351625561714172,1.5239813923835754,2.1237078309059143
tile_0304,1.9359242916107178,2.2905197739601135,1.4475063979625702,1.8424691259860992
tile_0305,1.903640478849411,2.1194227039813995,1.529974490404129,1.954413503408432
tile_0306,1.7715995013713837,2.105129361152649,1.3380686938762665,2.0326390862464905
tile_0307,1.9448395073413849,1.7628514766693115,1.6249178349971771,2.0729339122772217
tile_0308,1.8383100628852844,2.3169946670532227,1.5643644332885742,2.132665365934372
tile_0309,2.0342600345611572,2.314537763595581,1.5565665066242218,2.2080984711647034
tile_0310,2.1116138994693756,2.2841989994049072,1.5502752363681793,2.0165884494781494
tile_0311,1.9773851335048676,2.2704192996025085,1.3697746396064758,1.7951980233192444
tile_0312,1.9440419971942902,2.243903875350952,1.5672995150089264,2.18546599149704
tile_0313,2.0568782091140747,2.346560060977936,1.6009759902954102,2.217908203601837
tile_0314,1.9204714894294739,2.340661883354187,1.355665773153305,1.994001567363739
tile_0315,2.009715735912323,2.31149822473526,1.3743428885936737,1.925753653049469
tile_0316,1.567569077014923,2.3716849088668823,1.521156132221222,2.208939641714096
tile_0317,2.036828100681305,2.3027949035167694,1.5352477133274078,2.040688544511795
tile_0318,1.9840647280216217,2.2984768450260162,1.548304259777069,2.1352608501911163
tile_0319,1.9863244891166687,2.258419990539551,1.4045804738998413,1.9996851682662964
tile_0320,2.0049986243247986,2.1889878809452057,1.56892329454422,2.1427154541015625
tile_0321,1.919129490852356,2.366645783185959,1.5862500667572021,2.046247124671936
tile_0322,2.067098319530487,2.2709017992019653,1.7017637193202972,2.0127302408218384
tile_0323,1.8210549652576447,2.118876874446869,1.6307717561721802,2.0165416598320007
tile_0324,1.6616415977478027,2.349369525909424,1.4852461218833923,1.8564453721046448
tile_0325,1.9679373502731323,2.364659309387207,1.5558171272277832,1.7953290045261383
tile_0326,1.84745192527771,2.2953489422798157,1.5772168338298798,2.1558651328086853
tile_0327,1.7786312103271484,2.2371070086956024,1.4427956938743591,2.137323319911957
tile_0328,2.2082138061523438,2.3561054468154907,1.449282318353653,2.059454470872879
tile_0329,1.9684670865535736,2.3263397812843323,1.5839345753192902,1.9854001700878143
tile_0330,1.907867193222046,2.273326814174652,1.3552868366241455,1.8854951858520508
tile_0331,1.5364721417427063,2.292986661195755,1.5126247704029083,1.738879531621933
tile_0332,1.682615876197815,2.309480607509613,1.486152857542038,2.218468487262726
tile_0333,1.9512936472892761,2.213068902492523,1.4361441135406494,1.8781958520412445
tile_0334,1.8747295439243317,2.2423556447029114,1.4696121215820312,1.9476673007011414
tile_0335,1.4961625635623932,2.253406047821045,1.4995178580284119,2.1101318299770355
tile_0336,2.013266384601593,2.290860116481781,1.537010669708252,2.078486680984497
tile_0337,2.027195990085602,2.270861268043518,1.2563860416412354,1.6976282000541687
tile_0338,1.8198689818382263,2.2467537224292755,1.6024962067604065,2.0895832777023315
tile_0339,1.7755639553070068,2.217148244380951,1.4491917192935944,1.9942861795425415
tile_0340,1.825120449066162,2.127450257539749,1.2683871388435364,2.1444299817085266
tile_0341,1.8411022424697876,2.1866202354431152,1.5006019175052643,2.1209807693958282
