region,tile_id,question_id,level,level_name,tfidf_lr_gt,tfidf_sr_gt,semantic_lr_gt,semantic_sr_gt,mae_lr_gt,mae_sr_gt,lr_refused,sr_refused
R1,tile_0003,q06_road_describe,3,fine_detail,0.7721287945226327,0.6461999482221332,0.8935881853103638,0.8807803988456726,,,False,False
R1,tile_0003,q07_building_describe,3,fine_detail,0.8288237046280751,0.6851126826987675,0.9893769025802612,0.8013752698898315,,,False,False
R1,tile_0004,q01_pct_landcover,1,semantic,0.8591766858581812,0.6052855104516397,0.978756546974182,0.9875651001930236,10.0,13.0,False,False
R1,tile_0004,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0004,q03_field_count,2,structural,0.0,0.0,0.8587828874588013,0.7686640620231628,,,False,False
R1,tile_0004,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0004,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0004,q06_road_describe,3,fine_detail,0.5748676968416664,0.8323345335639964,0.7595515251159668,0.8479642868041992,,,False,False
R1,tile_0004,q07_building_describe,3,fine_detail,1.0000000000000009,1.0000000000000009,1.0,1.0,,,False,False
R1,tile_0005,q01_pct_landcover,1,semantic,0.7910785047583875,0.4501755023269899,0.9879572987556458,0.9789735078811646,14.0,15.0,False,False
R1,tile_0005,q02_has_water,1,semantic,0.0,0.0,0.7303045988082886,0.7303045988082886,,,False,False
R1,tile_0005,q03_field_count,2,structural,0.0,0.0,0.6155939698219299,0.6155939698219299,,,False,False
R1,tile_0005,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0005,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0005,q06_road_describe,3,fine_detail,0.4714586636833821,0.6024013012941458,0.7831627130508423,0.7580649852752686,,,False,False
R1,tile_0005,q07_building_describe,3,fine_detail,0.4914784299282833,0.4914784299282833,0.5375726819038391,0.5375726819038391,,,False,False
R1,tile_0006,q01_pct_landcover,1,semantic,0.7227485729981569,0.6805020840729029,0.9855199456214904,0.9957230091094972,16.0,4.0,False,False
R1,tile_0006,q02_has_water,1,semantic,0.0,0.0,0.7303045988082886,0.7303045988082886,,,False,False
R1,tile_0006,q03_field_count,2,structural,0.0,0.0,0.6155939698219299,0.6155939698219299,,,False,False
R1,tile_0006,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0006,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0006,q06_road_describe,3,fine_detail,0.4368396841603985,0.3833381485922572,0.8447268009185791,0.8267624974250793,,,False,False
R1,tile_0006,q07_building_describe,3,fine_detail,0.4100768540699807,0.4594584102910124,0.5422864556312561,0.5388782620429993,,,False,False
R1,tile_0007,q01_pct_landcover,1,semantic,0.871365860186327,0.6265656180086542,0.9895450472831726,0.987250566482544,16.0,4.0,False,False
R1,tile_0007,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0007,q03_field_count,2,structural,0.0,0.0,0.6155939698219299,0.6472880244255066,,,False,False
R1,tile_0007,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0007,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0007,q06_road_describe,3,fine_detail,0.3531042035144004,0.403484422649312,0.819636344909668,0.8214824199676514,,,False,False
R1,tile_0007,q07_building_describe,3,fine_detail,0.3499651558703925,0.2365154157166414,0.5009714365005493,0.6421034336090088,,,False,False
R1,tile_0008,q01_pct_landcover,1,semantic,0.7706931790953617,0.9207401897413284,0.9906455278396606,0.9978426694869996,16.4,2.0,False,False
R1,tile_0008,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0008,q03_field_count,2,structural,0.0,0.0,0.6155939698219299,0.6472880244255066,,,False,False
R1,tile_0008,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0008,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0008,q06_road_describe,3,fine_detail,0.4145655481114223,0.9776654444106656,0.8296392560005188,0.9004160165786743,,,False,False
R1,tile_0008,q07_building_describe,3,fine_detail,0.5009810097347277,0.5787793122322574,0.6262590885162354,0.5467380285263062,,,False,False
R1,tile_0009,q01_pct_landcover,1,semantic,0.7736753693468769,0.8591766858581812,0.9879873991012572,0.98655903339386,21.0,4.0,False,False
R1,tile_0009,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0009,q03_field_count,2,structural,0.0,0.0,0.7686640620231628,1.0,,,False,False
R1,tile_0009,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0009,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0009,q06_road_describe,3,fine_detail,0.9179560541525598,0.9179560541525598,0.98993319272995,0.98993319272995,,,False,False
R1,tile_0009,q07_building_describe,3,fine_detail,0.7642900095885612,1.0000000000000009,0.8071762919425964,1.0,,,False,False
R1,tile_0010,q01_pct_landcover,1,semantic,0.5507796339456279,0.6351986941675817,0.9753303527832032,0.9870157837867736,20.8,7.8,False,False
R1,tile_0010,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0010,q03_field_count,2,structural,0.0,0.0,0.7905610799789429,1.0,,,False,False
R1,tile_0010,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0010,q05_building_count,3,fine_detail,0.0,0.0,0.7686640620231628,0.6570035219192505,,,False,False
R1,tile_0010,q06_road_describe,3,fine_detail,0.7883445231441847,0.8070314970788757,0.925424873828888,0.9342418909072876,,,False,False
R1,tile_0010,q07_building_describe,3,fine_detail,0.5715362282763988,0.7363435579935769,0.757523775100708,0.7870626449584961,,,False,False
R1,tile_0011,q01_pct_landcover,1,semantic,0.7706931790953616,0.4147739924377828,0.992924690246582,0.9861050248146056,18.0,11.0,False,False
R1,tile_0011,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0011,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0011,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0011,q05_building_count,3,fine_detail,0.0,1.0,0.582862377166748,1.0,,,False,False
R1,tile_0011,q06_road_describe,3,fine_detail,0.630670232544199,0.9562312809472684,0.8505075573921204,0.9919542074203492,,,False,False
R1,tile_0011,q07_building_describe,3,fine_detail,0.6959040166172384,0.7390429257591712,0.7380404472351074,0.8038234710693359,,,False,False
R1,tile_0012,q01_pct_landcover,1,semantic,0.4648424442742848,0.4648424442742845,0.9474143981933594,0.951802670955658,,,False,False
R1,tile_0012,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0012,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0012,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0012,q05_building_count,3,fine_detail,1.0,1.0,1.0,1.0,,,False,False
R1,tile_0012,q06_road_describe,3,fine_detail,0.9721687506107728,1.0000000000000009,0.9959484338760376,1.0,,,False,False
R1,tile_0012,q07_building_describe,3,fine_detail,0.7469176919590093,0.8337316739093101,0.8916689157485962,0.8800613284111023,,,False,False
R1,tile_0013,q01_pct_landcover,1,semantic,0.5883635900492964,0.85731065052565,0.9801070690155028,0.99000746011734,10.0,7.0,False,False
R1,tile_0013,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0013,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0013,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0013,q05_building_count,3,fine_detail,1.0,1.0,1.0,1.0,,,False,False
R1,tile_0013,q06_road_describe,3,fine_detail,0.622787694091285,0.9814619709472212,0.8498151898384094,0.9993436336517334,,,False,False
R1,tile_0013,q07_building_describe,3,fine_detail,0.6128513327970979,0.6775763140225357,0.802712082862854,0.8713759183883667,,,False,False
R1,tile_0014,q01_pct_landcover,1,semantic,0.871365860186327,0.5149138161160748,0.9933496713638306,0.9783290028572084,19.0,11.0,False,False
R1,tile_0014,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0014,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0014,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0014,q05_building_count,3,fine_detail,0.0,0.0,0.8054156303405762,0.8054156303405762,,,False,False
R1,tile_0014,q06_road_describe,3,fine_detail,0.7850080105412063,0.7666800917917362,0.9255573749542236,0.9231864809989928,,,False,False
R1,tile_0014,q07_building_describe,3,fine_detail,0.3769628231061246,0.3842556953915027,0.6801170706748962,0.6651802659034729,,,False,False
R1,tile_0015,q01_pct_landcover,1,semantic,0.9207401897413284,0.4697567680115259,0.9955827593803406,0.9804432988166808,17.0,10.0,False,False
R1,tile_0015,q02_has_water,1,semantic,1.0,0.0,1.0000001192092896,0.7303045988082886,,,False,False
R1,tile_0015,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0015,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0015,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0015,q06_road_describe,3,fine_detail,0.934065975826913,0.9721584428708872,0.9837788939476012,0.9950520992279052,,,False,False
R1,tile_0015,q07_building_describe,3,fine_detail,1.0,0.7676660906866418,0.9999999403953552,0.8168984651565552,,,False,False
R1,tile_0016,q01_pct_landcover,1,semantic,0.6498913515523019,1.0000000000000002,0.9698117971420288,1.0000001192092896,12.0,0.0,False,False
R1,tile_0016,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0016,q03_field_count,2,structural,0.0,0.0,0.62159264087677,0.62159264087677,,,False,False
R1,tile_0016,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0016,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0016,q06_road_describe,3,fine_detail,0.9226954145331524,0.9003154144196837,0.9891728758811952,0.9827271103858948,,,False,False
R1,tile_0016,q07_building_describe,3,fine_detail,0.789869880552682,0.9750535565590892,0.8153737783432007,0.9950859546661376,,,False,False
R1,tile_0017,q01_pct_landcover,1,semantic,0.4659890971231105,0.5101490193104813,0.9607853889465332,0.9897894859313964,16.0,4.0,False,False
R1,tile_0017,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0017,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0017,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0017,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0017,q06_road_describe,3,fine_detail,1.0,0.9608166062607202,1.0000001192092896,0.9856466054916382,,,False,False
R1,tile_0017,q07_building_describe,3,fine_detail,0.9750535565590892,1.0,0.9950859546661376,1.0000001192092896,,,False,False
R1,tile_0018,q01_pct_landcover,1,semantic,0.7036520703443909,0.5101490193104813,0.970417618751526,0.985015332698822,12.0,10.0,False,False
R1,tile_0018,q02_has_water,1,semantic,0.0,0.0,0.7303045988082886,0.7303045988082886,,,False,False
R1,tile_0018,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0018,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0018,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0018,q06_road_describe,3,fine_detail,0.9179560541525598,0.9179560541525598,0.98993319272995,0.98993319272995,,,False,False
R1,tile_0018,q07_building_describe,3,fine_detail,1.0000000000000009,0.9750535565590892,1.0,0.9950859546661376,,,False,False
R1,tile_0019,q01_pct_landcover,1,semantic,0.3808726084759437,0.968962790249909,0.9555906057357788,0.9979583024978638,21.0,5.0,False,False
R1,tile_0019,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0019,q03_field_count,2,structural,0.0,0.0,0.62159264087677,1.0,,,False,False
R1,tile_0019,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0019,q05_building_count,3,fine_detail,0.0,1.0,0.6155939698219299,1.0,,,False,False
R1,tile_0019,q06_road_describe,3,fine_detail,0.5780392765773757,0.965891764791058,0.8360346555709839,0.9687538146972656,,,False,False
R1,tile_0019,q07_building_describe,3,fine_detail,0.4889683279427306,1.0000000000000002,0.6882227063179016,1.0000001192092896,,,False,False
R1,tile_0020,q01_pct_landcover,1,semantic,0.771651025060578,0.4360379885513015,0.989932656288147,0.9830103516578674,10.0,10.0,False,False
R1,tile_0020,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0020,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0020,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0020,q05_building_count,3,fine_detail,0.0,0.0,0.8054156303405762,0.8054156303405762,,,False,False
R1,tile_0020,q06_road_describe,3,fine_detail,0.8080156476394801,1.0,0.947918713092804,1.0,,,False,False
R1,tile_0020,q07_building_describe,3,fine_detail,0.4481327689431374,0.4119949518211676,0.4516620934009552,0.4894632697105407,,,False,False
R1,tile_0021,q01_pct_landcover,1,semantic,0.7644863816355232,0.5149138161160748,0.9929303526878356,0.988660216331482,8.0,8.0,False,False
R1,tile_0021,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0021,q03_field_count,2,structural,0.0,0.0,0.62159264087677,1.0000001192092896,,,False,False
R1,tile_0021,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0021,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0021,q06_road_describe,3,fine_detail,0.8401467220448462,0.7541015723540588,0.9214023351669312,0.9022087454795836,,,False,False
R1,tile_0021,q07_building_describe,3,fine_detail,0.3883081284787831,0.4478125586809616,0.6549005508422852,0.6496457457542419,,,False,False
R1,tile_0022,q01_pct_landcover,1,semantic,1.0000000000000002,0.7060777744337089,0.985423982143402,0.9783262610435486,10.0,6.0,False,False
R1,tile_0022,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0022,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,0.62159264087677,,,False,False
R1,tile_0022,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0022,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0022,q06_road_describe,3,fine_detail,0.7666800917917362,0.852356532639478,0.9198727607727052,0.9260594844818116,,,False,False
R1,tile_0022,q07_building_describe,3,fine_detail,0.9068140755454098,0.9068140755454098,0.9911596775054932,0.9911596775054932,,,False,False
R1,tile_0023,q01_pct_landcover,1,semantic,0.5415443207343177,0.7327068970668787,0.9893083572387696,0.9829285144805908,10.0,12.0,False,False
R1,tile_0023,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0023,q03_field_count,2,structural,0.0,0.0,0.7686640620231628,0.8587828874588013,,,False,False
R1,tile_0023,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0023,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0023,q06_road_describe,3,fine_detail,0.5820956340931903,0.9739427228915538,0.8273537158966064,0.9915440678596495,,,False,False
R1,tile_0023,q07_building_describe,3,fine_detail,0.5727916179913698,0.4788671727752929,0.6507707238197327,0.544040858745575,,,False,False
R1,tile_0024,q01_pct_landcover,1,semantic,0.7060777744337089,0.7060777744337089,0.9964257478713988,0.9934178590774536,5.0,7.0,False,False
R1,tile_0024,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0024,q03_field_count,2,structural,0.0,0.0,0.7905610799789429,0.7686640620231628,,,False,False
R1,tile_0024,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0024,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0024,q06_road_describe,3,fine_detail,0.7721625417911415,0.4955161432301123,0.9167401194572448,0.7675132751464844,,,False,False
R1,tile_0024,q07_building_describe,3,fine_detail,0.8741315725076738,1.0,0.9379040598869324,1.0,,,False,False
R1,tile_0025,q01_pct_landcover,1,semantic,0.7060777744337089,0.568760612567123,0.9854946136474608,0.9809460043907166,12.0,13.0,False,False
R1,tile_0025,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0025,q03_field_count,2,structural,0.0,0.0,0.6155939698219299,0.6570035219192505,,,False,False
R1,tile_0025,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0025,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0025,q06_road_describe,3,fine_detail,0.5055412371716307,1.0000000000000002,0.7811959385871887,1.0,,,False,False
R1,tile_0025,q07_building_describe,3,fine_detail,0.7104520320903924,0.9830861499497816,0.70274817943573,0.9950177669525146,,,False,False
R1,tile_0026,q01_pct_landcover,1,semantic,0.7231759660770289,0.5883635900492964,0.9900341629981996,0.9813398122787476,11.0,8.0,False,False
R1,tile_0026,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0026,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0026,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0026,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0026,q06_road_describe,3,fine_detail,0.5495135879918434,0.6491425912816955,0.7788559198379517,0.7840114831924438,,,False,False
R1,tile_0026,q07_building_describe,3,fine_detail,0.474794125345891,0.6384921060241538,0.4938503503799438,0.6426342725753784,,,False,False
R1,tile_0027,q01_pct_landcover,1,semantic,0.6694188517266485,0.7849647284335494,0.9953011274337769,0.9857001304626464,4.0,4.0,False,False
R1,tile_0027,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0027,q03_field_count,2,structural,0.0,0.0,0.7905610799789429,1.0000001192092896,,,False,False
R1,tile_0027,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0027,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0027,q06_road_describe,3,fine_detail,0.4945525143392752,0.962408731898018,0.8231024146080017,0.991352915763855,,,False,False
R1,tile_0027,q07_building_describe,3,fine_detail,0.6819275040478898,1.0,0.7090274095535278,1.0000001192092896,,,False,False
R1,tile_0028,q01_pct_landcover,1,semantic,0.6392306240536285,0.8019783064439235,0.9764164686203004,0.9930956959724426,14.0,2.0,False,False
R1,tile_0028,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0028,q03_field_count,2,structural,0.0,0.0,0.7905610799789429,1.0,,,False,False
R1,tile_0028,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0028,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0028,q06_road_describe,3,fine_detail,0.5244468912133108,0.8638291336653218,0.7652656435966492,0.8149930834770203,,,False,False
R1,tile_0028,q07_building_describe,3,fine_detail,0.6720869017578589,0.6553920275317946,0.8903591632843018,0.8790008425712585,,,False,False
R1,tile_0029,q01_pct_landcover,1,semantic,0.7036520703443911,0.7036520703443911,0.970417618751526,0.970417618751526,12.0,12.0,False,False
R1,tile_0029,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0029,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0029,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0029,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0029,q06_road_describe,3,fine_detail,0.9435221326704754,1.0,0.99934184551239,1.0,,,False,False
R1,tile_0029,q07_building_describe,3,fine_detail,0.9659146220740696,1.0000000000000002,0.9964946508407592,1.0,,,False,False
R1,tile_0030,q01_pct_landcover,1,semantic,0.7036520703443911,0.5883635900492964,0.9609607458114624,0.9751631021499634,24.0,8.0,False,False
R1,tile_0030,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0030,q03_field_count,2,structural,0.0,0.0,0.7905610799789429,0.8587828874588013,,,False,False
R1,tile_0030,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0030,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0030,q06_road_describe,3,fine_detail,0.5652593852142288,0.9999999999999992,0.8414658904075623,1.0,,,False,False
R1,tile_0030,q07_building_describe,3,fine_detail,0.426694569884724,0.4539191985786159,0.5074554681777954,0.5305795073509216,,,False,False
R1,tile_0031,q01_pct_landcover,1,semantic,0.7227485729981569,0.6805020840729029,0.9882593154907228,0.9957230091094972,16.0,4.0,False,False
R1,tile_0031,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0031,q03_field_count,2,structural,0.0,0.0,0.7686640620231628,1.0,,,False,False
R1,tile_0031,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0031,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0031,q06_road_describe,3,fine_detail,0.4346273947794719,0.7705808552426251,0.836706280708313,0.958371877670288,,,False,False
R1,tile_0031,q07_building_describe,3,fine_detail,0.9750535565590892,0.8572248663929667,0.9950859546661376,0.9881022572517396,,,False,False
R1,tile_0032,q01_pct_landcover,1,semantic,0.5627337219932947,0.6805020840729029,0.9875822067260742,0.9957230091094972,18.0,4.0,False,False
R1,tile_0032,q02_has_water,1,semantic,0.0,0.0,0.7303045988082886,0.7303045988082886,,,False,False
R1,tile_0032,q03_field_count,2,structural,0.0,0.0,0.7905610799789429,0.8587828874588013,,,False,False
R1,tile_0032,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
R1,tile_0032,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
R1,tile_0032,q06_road_describe,3,fine_detail,0.8184373125873939,0.8820632123200537,0.9221227169036864,0.929739475250244,,,False,False
R1,tile_0032,q07_building_describe,3,fine_detail,0.718568730335838,0.6883070571986388,0.8333237171173096,0.8801119923591614,,,False,False
