tile_id,caption_gt,generic_clip_lr,generic_clip_sr,remote_clip_lr,remote_clip_sr
tile_0019,"The image shows a mix of land cover types, including buildings, trees, and a road.",2.4938809871673584,2.4938809871673584,2.4906371533870697,2.4906371533870697
tile_0020,"The image shows a mix of land cover types, including trees, buildings, and a road.",2.2709916532039642,2.2420281171798706,2.1140772104263306,2.469041496515274
tile_0021,"The image shows a mix of land cover types, including trees, buildings, and a bridge.",2.385835647583008,2.14532807469368,2.184212952852249,2.133673131465912
tile_0022,"The image shows a river with trees on both sides, and a bridge in the center.",1.7446787655353546,2.0081546902656555,1.2829399108886719,1.9733065366744995
tile_0023,"The image shows a mix of land cover types, including a bridge, a building, trees, and a road.",2.224057763814926,2.468547523021698,2.0050227642059326,2.432265877723694
tile_0024,"The image shows a mix of land cover types, including trees, fields, and a road.",2.4511922895908356,2.5000005960464478,2.3937855660915375,2.5
tile_0025,"The image shows a mix of land cover types, including buildings, trees, and a road.",2.306533604860306,2.4182868003845215,2.191362977027893,2.219070792198181
tile_0026,"The image shows a mix of land cover types, including a bridge, a dam, a road, and various types of vegetation.",2.2232919931411743,2.3340386152267456,1.89834326505661,2.1533459424972534
tile_0027,"The image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",2.4182868003845215,2.4182868003845215,2.219070792198181,2.219070792198181
tile_0028,"The image shows a mix of land cover types, including trees, a road, and a bridge.",2.0881377160549164,2.4969808757305145,2.036377787590027,2.492881268262863
tile_0029,"The image shows a mix of land cover types, including trees, grass, and a road.",2.4527446925640106,2.500000298023224,2.4164682626724243,2.500000298023224
tile_0030,"The image shows a mix of land cover types, including a golf field, trees, and a road.",2.391171455383301,2.373732626438141,2.3245781660079956,2.3193156719207764
tile_0031,"The image shows a mix of land cover types, including a bridge, buildings, and a road, with some trees and a gray building at the bottom.",2.206479012966156,2.3458094894886017,1.978917270898819,2.445869743824005
tile_0032,"The image shows a mix of land cover types, including buildings, trees, and a road.",2.0505814254283905,2.488853931427002,1.8301934003829956,2.475961297750473
tile_0033,"The image shows a mix of land cover types, including buildings, houses, trees, and a bridge.",2.430017590522766,2.430017590522766,2.263564318418503,2.263564318418503
tile_0034,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",2.4768224358558655,2.394237667322159,2.467118799686432,2.1918976306915283
tile_0035,"The image shows a mix of land cover types, including buildings, trees, and a roundabout.",1.8783709406852722,2.3790743947029114,1.3405323028564453,2.1119892597198486
tile_0036,"The image shows a mix of land cover types, including buildings, trees, and a bridge.",2.3931095004081726,2.3931095004081726,2.1936319768428802,2.1936319768428802
tile_0037,"The image shows a remote sensing scene with a bridge, trees, and a road, with the bridge being the most prominent feature in the center.",2.19296932220459,2.387685626745224,1.8929888308048248,2.1065254509449005
tile_0038,"The image shows a coastal area with a mix of land cover types, including trees, a road, and a small harbor.",2.447226643562317,2.193342447280884,2.3412448167800903,2.0488497614860535
tile_0039,"The image shows a mix of land cover types, including trees, a road, and a roundabout.",2.174898386001587,2.08548903465271,2.089781165122986,2.0727670192718506
tile_0040,"The image shows a mix of land cover types, including trees, grass, and a building.",2.399609088897705,2.4161598086357117,2.4049897491931915,2.4556800723075867
tile_0041,"The image shows a mix of land cover types, including trees, water, and a single building.",2.384970933198929,2.4087902903556824,2.306319773197174,2.258809506893158
tile_0042,"The image shows a mix of land cover types, including buildings, trees, and a road.",2.282981425523758,2.4938809871673584,2.059815227985382,2.4906371533870697
tile_0043,"The image shows a mix of land cover types, including buildings, trees, and a road.",2.435772269964218,2.2990377247333527,2.377415895462036,2.2027376294136047
tile_0044,"The image shows a mix of land cover types, including trees, grass, and possibly a building or other structures in the background.",2.312420755624771,2.1718205511569977,2.318972796201706,2.326594293117523
tile_0045,"The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a single ship.",2.3649361729621887,2.3556742072105408,2.217020094394684,2.3803339898586273
tile_0046,"The image shows a mix of land cover types, including trees, a building, and a road.",2.2187484800815582,2.4901829659938812,2.2644612193107605,2.4802303314208984
tile_0047,"The image shows a mix of land cover types, including trees, a road, and a field.",2.4439404904842377,2.2441846132278442,2.4142125248908997,2.470686137676239
tile_0048,"The image shows a mix of land cover types, including trees, a bridge, and a building.",2.3454326391220093,2.367872893810272,2.2067859768867493,2.2394663095474243
tile_0049,"The image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",2.4009928107261658,2.469019889831543,2.221909463405609,2.4306002259254456
tile_0050,"The image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",2.4182868003845215,2.4182868003845215,2.219070792198181,2.219070792198181
tile_0051,"The image shows a mix of land cover types, including buildings, trees, and a road.",2.5,2.4938809871673584,2.5,2.4906371533870697
tile_0052,"The image shows a mix of land cover types, including trees, a building, and a road.",2.0472590625286102,2.4901829659938812,1.490955650806427,2.4802303314208984
tile_0053,"The image shows a mix of land cover types, including a roundabout, trees, and a road.",2.3533959686756134,2.3525670170783997,2.059883177280426,2.0704805850982666
tile_0054,"The image shows a mix of land cover types, including a baseball field, buildings, trees, and a road.",2.397865355014801,2.406836152076721,2.217395603656769,2.210571765899658
tile_0055,"The image shows a mix of land cover types, including buildings, trees, and a road.",2.235429584980011,2.4938809871673584,2.0506328344345093,2.4906371533870697
tile_0056,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",2.3183850944042206,2.500000298023224,2.3384293913841248,2.5
tile_0057,"The image shows a mix of land cover types, including baseball fields, buildings, and trees.",2.3016712069511414,2.343333810567856,1.9722643494606018,2.117270529270172
tile_0058,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",2.36786425113678,2.500000298023224,2.2992724180221558,2.5
tile_0059,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",2.500000298023224,2.500000298023224,2.5,2.5
tile_0060,"The remote sensing image shows a mix of land cover types, including buildings, trees, and a road.",2.231069505214691,2.243487387895584,2.4604305624961853,2.4690359830856323
tile_0061,"The image shows a road at the bottom right corner, surrounded by trees.",2.094358056783676,2.094358056783676,1.8392929434776306,1.8392929434776306
tile_0062,"The image shows a bridge and some trees in the center, with a building and trees at the right.",2.056695520877838,2.418399304151535,1.8951132893562317,2.4299028515815735
tile_0063,"The image shows a mix of land cover types, including trees, buildings, and a road.",2.1634238958358765,2.5,2.0488187670707703,2.500000298023224
tile_0064,"The image shows a mix of land cover types, including trees, buildings, and a bridge.",2.168552279472351,2.385835647583008,2.1152232587337494,2.184212952852249
tile_0065,"The image shows a mix of land cover types, including buildings, trees, and a road.",2.349800020456314,2.5,2.1560320258140564,2.5
tile_0066,"The image shows a mix of land cover types, including trees, buildings, and a road.",2.2781869769096375,2.1800686419010162,2.395317554473877,2.1805888414382935
tile_0067,"The image shows a coastal area with a mix of land cover types, including trees, grass, and a building.",2.1732695400714874,2.1814021468162537,2.11735337972641,2.1300551295280457
tile_0068,"The image shows a coastal area with a mix of land cover types, including a large body of water in the center.",2.0789679884910583,2.0789679884910583,1.8940064311027527,1.8940064311027527
tile_0069,"The image shows a mix of land cover types, including buildings, trees, and a road.",2.4938809871673584,2.4938809871673584,2.4906371533870697,2.4906371533870697
tile_0070,"The image shows a mix of land cover types, including trees, a building, and a road.",2.340484857559204,2.2541043162345886,2.27254718542099,1.9564875960350037
tile_0071,"The remote sensing image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",2.1402041614055634,1.9202658534049988,2.224522978067398,1.9410422444343567
tile_0072,"The remote sensing image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",2.162165343761444,1.9655174016952515,2.2222381830215454,2.160969525575638
tile_0073,"The image shows a mix of land cover types, including trees, roads, and a bridge.",2.401796728372574,2.500000298023224,2.2132548689842224,2.5
tile_0074,"The image shows a mix of land cover types, including trees, roads, and a bridge.",2.3990222811698914,2.336660921573639,2.187933027744293,2.3771661520004272
tile_0075,"The remote sensing image shows a mix of land cover types, including trees, crops, and possibly urban areas, with a road and a building visible in the center.",2.2071239352226257,2.281298190355301,2.2723671793937683,2.468370199203491
tile_0076,"The image shows a mix of land cover types, including trees, fields, and a road.",2.4511922895908356,2.4511922895908356,2.3937855660915375,2.3937855660915375
tile_0077,"The image shows a mix of land cover types, including baseball fields, buildings, trees, and a road.",2.3984861373901367,2.3984861373901367,2.1702978014945984,2.1702978014945984
tile_0078,"The image shows a mix of land cover types, including trees, buildings, and a groundtrackfield.",2.3600301146507263,2.3600301146507263,2.2501318156719208,2.2501318156719208
tile_0079,"The image shows a mix of land cover types, including buildings, trees, and a road.",2.22851425409317,2.5,1.816132664680481,2.5
tile_0080,"The image shows a mix of land cover types, including trees, buildings, and a golf field.",2.3544713854789734,2.3544713854789734,2.285844385623932,2.285844385623932
tile_0081,"The image shows a mix of land cover types, including buildings, houses, trees, and a road.",2.1783114969730377,2.500000298023224,1.7420639097690582,2.5
tile_0082,"The image shows a mix of land cover types, including trees, a groundtrackfield, and a soccerballfield.",2.285608649253845,2.285608649253845,1.9353088736534119,1.9353088736534119
tile_0083,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a ship.",2.1469730138778687,2.0838049054145813,2.0659030973911285,2.042790800333023
tile_0084,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.",2.2278736531734467,2.152540683746338,2.0176297426223755,2.0930899679660797
tile_0085,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.",2.148246467113495,2.4216943979263306,2.2399021685123444,2.38044336438179
tile_0086,"The image shows a mix of land cover types, including trees, buildings, and a road.",2.2781869769096375,2.4047712981700897,2.395317554473877,2.3662608861923218
tile_0087,"The image shows a bridge and a building, with the bridge being the most prominent feature.",1.914447546005249,2.5,1.2260589003562927,2.5
tile_0088,"The image shows a mix of land cover types, including trees, buildings, and a bridge.",2.4620287120342255,2.5,2.430722713470459,2.500000298023224
tile_0089,"The image shows a mix of land cover types, including trees, buildings, and a road.",2.196160703897476,2.5,2.210001051425934,2.500000298023224
tile_0090,"The remote sensing image shows a mix of land cover types, including trees, grass, and a small area of land at the bottom right.",2.2990772128105164,2.4179592728614807,2.2471317648887634,2.340022772550583
tile_0091,"The remote sensing image shows a mix of land cover types, including trees, water, and a single bridge.",2.318086624145508,2.2897204756736755,2.0281225442886353,2.184215784072876
tile_0092,"The image shows a mix of land cover types, including trees, a bridge, and a road.",2.216995805501938,2.327416092157364,1.9438672065734863,2.213728427886963
tile_0093,"The image shows a mix of land cover types, including trees, fields, and a building.",2.347463220357895,2.4261389672756195,2.287570834159851,2.3719483613967896
tile_0094,"The image shows a bridge and some trees in the center, with a building and trees at the bottom left and right.",2.024327516555786,2.4257931113243103,1.4411614835262299,2.3975633084774017
tile_0095,"The remote sensing image shows a mix of land cover types, including trees, roads, and a bridge.",2.148427516222,2.169095277786255,2.197318822145462,2.1808692812919617
tile_0096,"The image shows a mix of land cover types, including trees, a road, and a building.",2.4801571667194366,2.4302341043949127,2.46780663728714,2.383597493171692
tile_0097,"The remote sensing image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",2.162165343761444,2.0830272138118744,2.2222381830215454,2.088949829339981
tile_0098,"The image shows a mix of land cover types, including trees, a road, and a building.",2.487601339817047,2.4302341043949127,2.473214715719223,2.383597493171692
tile_0099,"The image shows a mix of land cover types, including trees, a bridge, and a road.",2.2755607962608337,2.3723608255386353,2.013445347547531,2.2631944715976715
tile_0100,"The remote sensing image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",2.1402041614055634,2.1552716195583344,2.224522978067398,2.19164177775383
tile_0101,"The image shows a mix of land cover types, including buildings, trees, and a soccer ball field.",2.274876683950424,2.274876683950424,2.1939101815223694,2.1939101815223694
tile_0102,"The image shows a mix of land cover types, including trees, buildings, and a road.",2.5,2.3195351660251617,2.500000298023224,2.2000686824321747
tile_0103,"The image shows a mix of land cover types, including trees, a golf field, and a road.",2.4096396565437317,2.5,2.3793642222881317,2.5
tile_0104,"The image shows a mix of land cover types, including buildings, trees, and a golf field.",2.0836903154850006,2.3444008827209473,1.6180112957954407,2.2744587063789368
tile_0105,"The image shows a mix of land cover types, including buildings, trees, and a groundtrackfield.",2.3435595631599426,2.353895604610443,2.2487668693065643,2.2582125663757324
tile_0106,"The image shows a remote sensing scene with a bridge and some trees at the top, and a road at the top left. The land cover type visible is a mix of trees and a bridge.",1.9621452689170837,2.2217601537704468,1.6118523478507996,1.8760178983211517
tile_0107,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.",2.4216943979263306,2.124604284763336,2.38044336438179,2.0319056510925293
tile_0108,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.",2.5,2.4036824703216553,2.5,2.2770024836063385
tile_0109,"The image shows a mix of land cover types, including buildings, trees, and a road.",2.0729397237300873,2.5,1.648772656917572,2.5
tile_0110,"The image shows a mix of land cover types, including trees, buildings, and a road.",2.3038731515407562,2.5,2.0822492241859436,2.500000298023224
tile_0111,"The image shows a remote sensing scene with a mix of land cover types, including trees, buildings, and a road.",2.5,2.5,2.5,2.5
tile_0112,"The image shows a mix of land cover types, including trees, roads, and a small area of grass at the bottom right.",2.2294782102108,2.213815450668335,2.2920778393745422,2.0956751704216003
tile_0113,"The image shows a mix of land cover types, including trees, buildings, and a bridge.",2.120557725429535,2.385835647583008,1.8330824375152588,2.184212952852249
tile_0114,"The image shows a mix of land cover types, including trees, buildings, and a road.",1.9309882819652557,2.5,1.1602458357810974,2.500000298023224
tile_0115,"The remote sensing image shows a mix of land cover types, including trees, a roundabout, and a road.",2.0553159713745117,2.00784370303154,1.9456788897514343,1.8676970899105072
tile_0116,"The remote sensing image shows a mix of land cover types, including trees, a golf field, and a bridge.",2.0450688898563385,2.0450688898563385,1.9251391291618347,1.9251391291618347
tile_0117,"The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a bridge.",1.9913899898529053,2.2012777626514435,1.925128996372223,2.138722538948059
tile_0118,"The image shows a mix of land cover types, including trees, a road, and a building.",2.2664523124694824,2.139088213443756,1.985504925251007,2.349013090133667
tile_0119,"The remote sensing image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",2.162165343761444,2.162165343761444,2.2222381830215454,2.2222381830215454
tile_0120,"The image shows a mix of land cover types, including a large area of greenery, possibly a field or a park, and a smaller area of water, possibly a lake or a pond.",2.200194299221039,2.290535867214203,1.9382910430431366,2.092651128768921
tile_0121,"The remote sensing image shows a mix of land cover types, including trees, crops, and possibly a building or two.",2.1006369590759277,2.093333899974823,2.271203398704529,2.3051734268665314
tile_0122,"The image shows a mix of land cover types, including trees, a road, and a building.",2.3600371181964874,2.1786201000213623,2.3728667199611664,2.1639586985111237
tile_0123,"The image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",2.2254402935504913,2.2988489270210266,1.7266470193862915,2.055869400501251
tile_0124,"The image shows a mix of land cover types, including trees, fields, and a road.",2.302698791027069,2.331319749355316,2.059873938560486,2.2022609412670135
tile_0125,"The image shows a mix of land cover types, including trees, a road, and a field.",2.2971059381961823,2.4321456253528595,2.0830723643302917,2.391405999660492
tile_0126,"The image shows a mix of land cover types, including trees, a golf field, and a road.",2.271716743707657,2.203821539878845,2.39828884601593,2.051982879638672
tile_0127,"The image shows a mix of land cover types, including a bridge, a building, and a road, with the majority of the area being covered in trees.",1.98142871260643,2.280190587043762,1.4508073031902313,2.068822979927063
tile_0128,"The image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",2.1079300343990326,2.3127129673957825,1.731676459312439,1.9519111514091492
tile_0129,"The image shows a mix of land cover types, including trees, an expressway-toll-station, and a road.",2.363826334476471,2.3578161001205444,2.236499935388565,2.1065519750118256
tile_0130,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a bridge.",2.278245687484741,2.2401079535484314,2.218336760997772,2.3100122809410095
tile_0131,"The image shows a mix of land cover types, including trees, buildings, and a road.",2.2043225169181824,2.1322938799858093,2.2043606638908386,2.0364636182785034
tile_0132,"The image shows a mix of land cover types, including trees, buildings, and a road.",2.2759225964546204,2.2539670765399933,2.061868906021118,2.3714761435985565
tile_0133,"The image shows a mix of land cover types, including trees, buildings, and a road.",2.3531877994537354,2.4047712981700897,2.158507853746414,2.3662608861923218
tile_0134,"The image shows a remote sensing scene with a mix of land cover types, including trees, water, and a single building.",2.4508345127105713,2.389379143714905,2.396160364151001,2.4147921800613403
tile_0135,"The image shows a coastal area with a mix of land cover types, including trees, a road, and a body of water.",2.0924776792526245,2.1875639259815216,1.8736347556114197,2.140594869852066
tile_0136,"The image shows a coastal area with a mix of land cover types, including trees, grass, and possibly a body of water in the background.",2.138596773147583,2.1374981105327606,1.791209876537323,2.1375101804733276
tile_0137,"The remote sensing image shows a mix of land cover types, including trees, grass, and a small harbor in the water.",2.3128384351730347,2.3128384351730347,2.2369880974292755,2.2369880974292755
tile_0138,"The image shows a mix of land cover types, including trees, a bridge, and a building.",2.278493195772171,2.3467791080474854,2.0457667112350464,2.1943899989128113
tile_0139,"The remote sensing image shows a coastal area with a mix of land cover types, including trees, a river, and a dam.",2.036970555782318,2.0935416221618652,1.8108254671096802,2.1302561461925507
tile_0140,"The remote sensing image shows a coastal area with a mix of land cover types, including trees, a road, and a small vehicle.",2.024807333946228,2.1772989630699158,1.8098203837871552,2.297670841217041
tile_0141,The remote sensing image shows a beach scene with a single gray ship anchored at the center.,1.991523802280426,1.9266441464424133,1.3243016600608826,1.4990690350532532
tile_0142,"The image shows a mix of land cover types, including trees, a bridge, and a road.",2.162196636199951,2.2299912571907043,2.180609852075577,2.465321123600006
tile_0143,"The image shows a mix of land cover types, including trees, a bridge, and a road.",2.386954426765442,2.221386730670929,2.2670897841453552,2.0771661400794983
tile_0144,"The image shows a mix of land cover types, including trees, a dam, and a road.",2.20117524266243,2.4024249613285065,2.2220541536808014,2.272312045097351
tile_0145,"The image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",2.209102511405945,2.369389683008194,2.139291763305664,2.469562143087387
tile_0146,"The image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",2.1993662416934967,2.215203195810318,2.137489467859268,2.411506474018097
tile_0147,"The image shows a remote sensing scene with a bridge, a building, and a road, with the bridge being the most prominent feature in the image.",1.820172369480133,1.7478929460048676,1.1529145389795303,1.2140072882175446
tile_0148,"The image shows a mix of land cover types, including a bridge, a building, and a road, with the majority of the area being covered in trees.",2.1440328657627106,2.373993545770645,2.1023589372634888,2.1263206005096436
tile_0149,"The image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",2.2475700080394745,2.469957619905472,1.9952107965946198,2.4309365451335907
tile_0150,"The image shows a mix of land cover types, including trees, a road, and a building.",2.3723608255386353,2.5,2.2631944715976715,2.5
tile_0151,"The image shows a mix of land cover types, including trees, fields, and a building.",2.4125295877456665,2.391539216041565,2.3332709074020386,2.3839935660362244
tile_0152,"The remote sensing image shows a mix of land cover types, including bridges, buildings, and a road, with some trees and a single bridge at the center.",2.045137882232666,2.217261493206024,1.9014090299606323,2.417237162590027
tile_0153,"The image shows a mix of land cover types, including trees, fields, and a road.",2.078426778316498,2.2269517183303833,1.8056145310401917,2.2916990518569946
tile_0154,"The remote sensing image shows a mix of land cover types, including trees, water, and a single ship.",2.262158989906311,2.2978948056697845,2.1430885791778564,2.3241978883743286
tile_0155,"The image shows a mix of land cover types, including trees, buildings, and a road.",2.240302413702011,2.400972992181778,2.305779904127121,2.236505150794983
tile_0156,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.",2.23069965839386,2.1078044176101685,2.191872298717499,1.9519215822219849
tile_0157,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.",1.8449494242668152,2.117440849542618,1.456301212310791,1.869405210018158
tile_0158,"The image shows a coastal area with a mix of land cover types, including trees, grass, and a building.",2.478013336658478,2.257545590400696,2.448361814022064,2.069123685359955
tile_0159,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.",2.168305814266205,2.149994969367981,2.0611220598220825,2.0512935519218445
tile_0160,"The image shows a coastal area with a mix of land cover types, including trees and grass.",2.176065444946289,2.3524582386016846,2.168574333190918,2.3394808173179626
tile_0161,"The image shows a mix of land cover types, including trees, a bridge, and a building.",1.9739210605621338,2.2572430968284607,1.560673862695694,2.143608033657074
tile_0162,"The image shows a mix of land cover types, including trees, buildings, and a road.",2.234722375869751,2.5,2.048623412847519,2.500000298023224
tile_0163,"The remote sensing image shows a mix of land cover types, including trees, a road, and a building.",2.0224493741989136,2.430439591407776,1.955578327178955,2.4170273542404175
tile_0164,"The remote sensing image shows a mix of land cover types, including trees, buildings, and a road.",2.12992787361145,2.089116871356964,2.1337416768074036,2.0656119287014008
tile_0165,"The remote sensing image shows a coastal area with a mix of land cover types, including trees and a beach.",2.2085896134376526,2.2085896134376526,2.0819146931171417,2.0819146931171417
tile_0166,"The remote sensing image shows a mix of land cover types, including trees, a bridge, and a building.",2.104930579662323,2.398669570684433,1.9680093228816986,2.3162320256233215
tile_0167,"The remote sensing image shows a mix of land cover types, including trees, a bridge, and a road.",2.2515887022018433,2.5,2.1072426438331604,2.500000298023224
tile_0168,"The remote sensing image shows a mix of land cover types, including a bridge, buildings, trees, and a road.",2.162165343761444,2.127448171377182,2.2222381830215454,2.1659113466739655
tile_0169,"The image shows a mix of land cover types, including trees, roads, and a bridge.",2.1909870207309723,2.500000298023224,2.134547531604767,2.5
tile_0170,"The image shows a mix of land cover types, including trees, fields, and a road.",2.212556004524231,2.2140175104141235,2.364386171102524,2.303583323955536
tile_0171,"The image shows a mix of land cover types, including trees, water, and a bridge.",1.9921791553497314,2.0894581079483032,1.8397694826126099,2.0186062157154083
tile_0172,"The image shows a remote sensing scene with a mix of land cover types, including a bridge, a building, and a road, with the bridge being the most prominent feature.",2.095828056335449,2.286040633916855,1.81837797164917,2.3711976408958435
tile_0173,"The image shows a mix of land cover types, including buildings, trees, and a road.",2.278071939945221,2.3543646931648254,2.389199733734131,2.3017671704292297
tile_0174,"The image shows a mix of land cover types, including a bridge, a building, and a road, with the majority of the area being covered in trees.",2.196926176548004,2.4141010642051697,1.8747428059577942,2.376025468111038
tile_0175,"The image shows a bridge and a building, with the bridge located at the center and the building at the top. The land cover type visible is a bridge.",1.9594976305961609,2.366809844970703,1.4085105061531067,2.193131595849991
tile_0176,"The image shows a mix of land cover types, including trees, water, and a single building.",2.2059300541877747,2.3647961020469666,2.254713922739029,2.2791844606399536
tile_0177,"The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a small vehicle.",2.038152813911438,2.4401667714118958,2.031198740005493,2.385701537132263
tile_0178,"The image shows a remote sensing scene with a mix of land cover types, including trees, a road, and a building.",2.488279789686203,2.488279789686203,2.4759989976882935,2.4759989976882935
tile_0179,"The image shows a mix of land cover types, including trees, grass, and possibly buildings or other structures.",2.238265722990036,2.266092896461487,2.299947738647461,2.0689494907855988
tile_0180,"The image shows a coastal area with a mix of land cover types, including a large body of water in the center.",2.0941388607025146,2.041753828525543,1.9179370999336243,1.9463568925857544
tile_0181,"The image shows a remote sensing scene with a mix of land cover types, including trees, shrubs, and grass.",2.252352237701416,2.500000298023224,2.3441538214683533,2.5
tile_0182,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and a building.",2.4466562271118164,2.4761393666267395,2.454387843608856,2.3911064863204956
tile_0183,"The remote sensing image shows a mix of land cover types, including trees, grass, and a building.",2.390419840812683,2.0180457830429077,2.3913735151290894,1.97519451379776
tile_0184,"The image shows a mix of land cover types, including trees, a dam, and a road.",2.2945022583007812,2.40462526679039,2.112785279750824,2.34247550368309
tile_0185,"The image shows a mix of land cover types, including trees, buildings, and a road.",2.4047712981700897,2.4096396565437317,2.3662608861923218,2.3793642222881317
tile_0186,"The image shows a mix of land cover types, including trees, buildings, and a road.",2.485477030277252,2.5,2.4688440561294556,2.500000298023224
tile_0187,"The image shows a mix of land cover types, including trees, buildings, and a road.",2.485477030277252,2.386954426765442,2.4688440561294556,2.2670897841453552
tile_0188,"The image shows a mix of land cover types, including trees, a bridge, and a dam.",2.1749088168144226,2.1295103430747986,1.8634536862373352,2.0253509283065796
tile_0189,"The remote sensing image shows a coastal area with a mix of land cover types, including trees, sand, and water.",2.105366289615631,2.2853484749794006,2.267582416534424,2.0778748393058777
tile_0190,"The remote sensing image shows a mix of land cover types, including trees, a ship, and a large ship at the bottom.",2.227364331483841,2.085619866847992,2.128828465938568,2.0822519063949585
tile_0191,"The image shows a coastal area with a mix of land cover types, including trees, buildings, and a road.",2.1645748615264893,2.06168532371521,1.7828291654586792,2.038222551345825
tile_0192,"The image shows a mix of land cover types, including trees, a bridge, and a road.",2.1839582920074463,2.3650342226028442,1.8281348049640656,2.2211705148220062
tile_0193,"The image shows a remote sensing scene with a mix of land cover types, including trees, grass, and some areas of water.",2.4334070086479187,2.4334070086479187,2.3575711250305176,2.3575711250305176
tile_0194,"The remote sensing image shows a mix of land cover types, including trees, a road, and a building.",2.3428672552108765,2.172464430332184,2.2808606922626495,2.368101626634598
