tile_id,question_id,level,level_name,tfidf_lr_gt,tfidf_sr_gt,semantic_lr_gt,semantic_sr_gt,mae_lr_gt,mae_sr_gt,lr_refused,sr_refused
tile_0007,q07_building_describe,3,fine_detail,0.34996515587039256,0.23651541571664142,0.5009714365005493,0.6421034336090088,,,False,False
tile_0008,q01_pct_landcover,1,semantic,0.7706931790953617,0.9207401897413285,0.9906455278396606,0.9978426694869995,16.4,2.0,False,False
tile_0008,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0008,q03_field_count,2,structural,0.0,0.0,0.6155939698219299,0.6472880244255066,,,False,False
tile_0008,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0008,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0008,q06_road_describe,3,fine_detail,0.4145655481114223,0.9776654444106655,0.8296392560005188,0.9004160165786743,,,False,False
tile_0008,q07_building_describe,3,fine_detail,0.5009810097347277,0.5787793122322574,0.6262590885162354,0.5467380285263062,,,False,False
tile_0009,q01_pct_landcover,1,semantic,0.7736753693468769,0.8591766858581812,0.9879873991012573,0.9865590333938599,21.0,4.0,False,False
tile_0009,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0009,q03_field_count,2,structural,0.0,0.0,0.7686640620231628,1.0,,,False,False
tile_0009,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0009,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0009,q06_road_describe,3,fine_detail,0.9179560541525598,0.9179560541525598,0.98993319272995,0.98993319272995,,,False,False
tile_0009,q07_building_describe,3,fine_detail,0.7642900095885612,1.0000000000000007,0.8071762919425964,1.0,,,False,False
tile_0010,q01_pct_landcover,1,semantic,0.5507796339456279,0.6351986941675817,0.9753303527832031,0.9870157837867737,20.8,7.8,False,False
tile_0010,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0010,q03_field_count,2,structural,0.0,0.0,0.7905610799789429,1.0,,,False,False
tile_0010,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0010,q05_building_count,3,fine_detail,0.0,0.0,0.7686640620231628,0.6570035219192505,,,False,False
tile_0010,q06_road_describe,3,fine_detail,0.7883445231441847,0.8070314970788757,0.9254248738288879,0.9342418909072876,,,False,False
tile_0010,q07_building_describe,3,fine_detail,0.5715362282763988,0.7363435579935769,0.757523775100708,0.7870626449584961,,,False,False
tile_0011,q01_pct_landcover,1,semantic,0.7706931790953616,0.4147739924377828,0.992924690246582,0.9861050248146057,18.0,11.0,False,False
tile_0011,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0011,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0011,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0011,q05_building_count,3,fine_detail,0.0,1.0,0.582862377166748,1.0,,,False,False
tile_0011,q06_road_describe,3,fine_detail,0.630670232544199,0.9562312809472685,0.8505075573921204,0.9919542074203491,,,False,False
tile_0011,q07_building_describe,3,fine_detail,0.6959040166172384,0.7390429257591712,0.7380404472351074,0.8038234710693359,,,False,False
tile_0012,q01_pct_landcover,1,semantic,0.4648424442742848,0.46484244427428456,0.9474143981933594,0.951802670955658,,,False,False
tile_0012,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0012,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0012,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0012,q05_building_count,3,fine_detail,1.0,1.0,1.0,1.0,,,False,False
tile_0012,q06_road_describe,3,fine_detail,0.9721687506107729,1.0000000000000007,0.9959484338760376,1.0,,,False,False
tile_0012,q07_building_describe,3,fine_detail,0.7469176919590093,0.8337316739093101,0.8916689157485962,0.8800613284111023,,,False,False
tile_0013,q01_pct_landcover,1,semantic,0.5883635900492964,0.85731065052565,0.9801070690155029,0.9900074601173401,10.0,7.0,False,False
tile_0013,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0013,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0013,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0013,q05_building_count,3,fine_detail,1.0,1.0,1.0,1.0,,,False,False
tile_0013,q06_road_describe,3,fine_detail,0.622787694091285,0.9814619709472213,0.8498151898384094,0.9993436336517334,,,False,False
tile_0013,q07_building_describe,3,fine_detail,0.6128513327970979,0.6775763140225357,0.802712082862854,0.8713759183883667,,,False,False
tile_0014,q01_pct_landcover,1,semantic,0.871365860186327,0.5149138161160748,0.9933496713638306,0.9783290028572083,19.0,11.0,False,False
tile_0014,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0014,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0014,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0014,q05_building_count,3,fine_detail,0.0,0.0,0.8054156303405762,0.8054156303405762,,,False,False
tile_0014,q06_road_describe,3,fine_detail,0.7850080105412063,0.7666800917917362,0.9255573749542236,0.9231864809989929,,,False,False
tile_0014,q07_building_describe,3,fine_detail,0.3769628231061246,0.3842556953915027,0.6801170706748962,0.6651802659034729,,,False,False
tile_0015,q01_pct_landcover,1,semantic,0.9207401897413285,0.46975676801152594,0.9955827593803406,0.9804432988166809,17.0,10.0,False,False
tile_0015,q02_has_water,1,semantic,1.0,0.0,1.0000001192092896,0.7303045988082886,,,False,False
tile_0015,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0015,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0015,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0015,q06_road_describe,3,fine_detail,0.934065975826913,0.9721584428708872,0.9837788939476013,0.9950520992279053,,,False,False
tile_0015,q07_building_describe,3,fine_detail,1.0,0.7676660906866418,0.9999999403953552,0.8168984651565552,,,False,False
tile_0016,q01_pct_landcover,1,semantic,0.6498913515523019,1.0000000000000002,0.9698117971420288,1.0000001192092896,12.0,0.0,False,False
tile_0016,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0016,q03_field_count,2,structural,0.0,0.0,0.62159264087677,0.62159264087677,,,False,False
tile_0016,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0016,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0016,q06_road_describe,3,fine_detail,0.9226954145331525,0.9003154144196837,0.9891728758811951,0.9827271103858948,,,False,False
tile_0016,q07_building_describe,3,fine_detail,0.789869880552682,0.9750535565590892,0.8153737783432007,0.9950859546661377,,,False,False
tile_0017,q01_pct_landcover,1,semantic,0.46598909712311054,0.5101490193104813,0.9607853889465332,0.9897894859313965,16.0,4.0,False,False
tile_0017,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0017,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0017,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0017,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0017,q06_road_describe,3,fine_detail,1.0,0.9608166062607202,1.0000001192092896,0.9856466054916382,,,False,False
tile_0017,q07_building_describe,3,fine_detail,0.9750535565590893,1.0,0.9950859546661377,1.0000001192092896,,,False,False
tile_0018,q01_pct_landcover,1,semantic,0.7036520703443909,0.5101490193104813,0.9704176187515259,0.985015332698822,12.0,10.0,False,False
tile_0018,q02_has_water,1,semantic,0.0,0.0,0.7303045988082886,0.7303045988082886,,,False,False
tile_0018,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0018,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0018,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0018,q06_road_describe,3,fine_detail,0.9179560541525598,0.9179560541525598,0.98993319272995,0.98993319272995,,,False,False
tile_0018,q07_building_describe,3,fine_detail,1.0000000000000007,0.9750535565590892,1.0,0.9950859546661377,,,False,False
tile_0019,q01_pct_landcover,1,semantic,0.38087260847594373,0.968962790249909,0.9555906057357788,0.9979583024978638,21.0,5.0,False,False
tile_0019,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0019,q03_field_count,2,structural,0.0,0.0,0.62159264087677,1.0,,,False,False
tile_0019,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0019,q05_building_count,3,fine_detail,0.0,1.0,0.6155939698219299,1.0,,,False,False
tile_0019,q06_road_describe,3,fine_detail,0.5780392765773757,0.965891764791058,0.8360346555709839,0.9687538146972656,,,False,False
tile_0019,q07_building_describe,3,fine_detail,0.4889683279427306,1.0000000000000002,0.6882227063179016,1.0000001192092896,,,False,False
tile_0020,q01_pct_landcover,1,semantic,0.771651025060578,0.43603798855130155,0.989932656288147,0.9830103516578674,10.0,10.0,False,False
tile_0020,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0020,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0020,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0020,q05_building_count,3,fine_detail,0.0,0.0,0.8054156303405762,0.8054156303405762,,,False,False
tile_0020,q06_road_describe,3,fine_detail,0.8080156476394801,1.0,0.947918713092804,1.0,,,False,False
tile_0020,q07_building_describe,3,fine_detail,0.4481327689431374,0.41199495182116763,0.4516620934009552,0.48946326971054077,,,False,False
tile_0021,q01_pct_landcover,1,semantic,0.7644863816355232,0.5149138161160748,0.9929303526878357,0.9886602163314819,8.0,8.0,False,False
tile_0021,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0021,q03_field_count,2,structural,0.0,0.0,0.62159264087677,1.0000001192092896,,,False,False
tile_0021,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0021,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0021,q06_road_describe,3,fine_detail,0.8401467220448462,0.7541015723540588,0.9214023351669312,0.9022087454795837,,,False,False
tile_0021,q07_building_describe,3,fine_detail,0.38830812847878315,0.44781255868096165,0.6549005508422852,0.6496457457542419,,,False,False
tile_0022,q01_pct_landcover,1,semantic,1.0000000000000002,0.7060777744337089,0.9854239821434021,0.9783262610435486,10.0,6.0,False,False
tile_0022,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0022,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,0.62159264087677,,,False,False
tile_0022,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0022,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0022,q06_road_describe,3,fine_detail,0.7666800917917362,0.852356532639478,0.9198727607727051,0.9260594844818115,,,False,False
tile_0022,q07_building_describe,3,fine_detail,0.9068140755454098,0.9068140755454098,0.9911596775054932,0.9911596775054932,,,False,False
tile_0023,q01_pct_landcover,1,semantic,0.5415443207343177,0.7327068970668787,0.9893083572387695,0.9829285144805908,10.0,12.0,False,False
tile_0023,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0023,q03_field_count,2,structural,0.0,0.0,0.7686640620231628,0.8587828874588013,,,False,False
tile_0023,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0023,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0023,q06_road_describe,3,fine_detail,0.5820956340931903,0.9739427228915538,0.8273537158966064,0.9915440678596497,,,False,False
tile_0023,q07_building_describe,3,fine_detail,0.5727916179913698,0.4788671727752929,0.6507707238197327,0.544040858745575,,,False,False
tile_0024,q01_pct_landcover,1,semantic,0.7060777744337089,0.7060777744337089,0.9964257478713989,0.9934178590774536,5.0,7.0,False,False
tile_0024,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0024,q03_field_count,2,structural,0.0,0.0,0.7905610799789429,0.7686640620231628,,,False,False
tile_0024,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0024,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0024,q06_road_describe,3,fine_detail,0.7721625417911415,0.4955161432301123,0.9167401194572449,0.7675132751464844,,,False,False
tile_0024,q07_building_describe,3,fine_detail,0.8741315725076738,1.0,0.9379040598869324,1.0,,,False,False
tile_0025,q01_pct_landcover,1,semantic,0.7060777744337089,0.568760612567123,0.9854946136474609,0.9809460043907166,12.0,13.0,False,False
tile_0025,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0025,q03_field_count,2,structural,0.0,0.0,0.6155939698219299,0.6570035219192505,,,False,False
tile_0025,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0025,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0025,q06_road_describe,3,fine_detail,0.5055412371716307,1.0000000000000002,0.7811959385871887,1.0,,,False,False
tile_0025,q07_building_describe,3,fine_detail,0.7104520320903924,0.9830861499497815,0.70274817943573,0.9950177669525146,,,False,False
tile_0026,q01_pct_landcover,1,semantic,0.7231759660770289,0.5883635900492964,0.9900341629981995,0.9813398122787476,11.0,8.0,False,False
tile_0026,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0026,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0026,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0026,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0026,q06_road_describe,3,fine_detail,0.5495135879918434,0.6491425912816955,0.7788559198379517,0.7840114831924438,,,False,False
tile_0026,q07_building_describe,3,fine_detail,0.47479412534589105,0.6384921060241538,0.49385035037994385,0.6426342725753784,,,False,False
tile_0027,q01_pct_landcover,1,semantic,0.6694188517266485,0.7849647284335494,0.9953011274337769,0.9857001304626465,4.0,4.0,False,False
tile_0027,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0027,q03_field_count,2,structural,0.0,0.0,0.7905610799789429,1.0000001192092896,,,False,False
tile_0027,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0027,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0027,q06_road_describe,3,fine_detail,0.4945525143392752,0.9624087318980179,0.8231024146080017,0.991352915763855,,,False,False
tile_0027,q07_building_describe,3,fine_detail,0.6819275040478898,0.9999999999999999,0.7090274095535278,1.0000001192092896,,,False,False
tile_0028,q01_pct_landcover,1,semantic,0.6392306240536285,0.8019783064439235,0.9764164686203003,0.9930956959724426,14.0,2.0,False,False
tile_0028,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0028,q03_field_count,2,structural,0.0,0.0,0.7905610799789429,1.0,,,False,False
tile_0028,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0028,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0028,q06_road_describe,3,fine_detail,0.5244468912133108,0.8638291336653218,0.7652656435966492,0.8149930834770203,,,False,False
tile_0028,q07_building_describe,3,fine_detail,0.6720869017578589,0.6553920275317946,0.8903591632843018,0.8790008425712585,,,False,False
tile_0029,q01_pct_landcover,1,semantic,0.7036520703443911,0.7036520703443911,0.9704176187515259,0.9704176187515259,12.0,12.0,False,False
tile_0029,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0029,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0029,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0029,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0029,q06_road_describe,3,fine_detail,0.9435221326704754,1.0,0.9993418455123901,1.0,,,False,False
tile_0029,q07_building_describe,3,fine_detail,0.9659146220740695,1.0000000000000002,0.9964946508407593,1.0,,,False,False
tile_0030,q01_pct_landcover,1,semantic,0.7036520703443911,0.5883635900492964,0.9609607458114624,0.9751631021499634,24.0,8.0,False,False
tile_0030,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0030,q03_field_count,2,structural,0.0,0.0,0.7905610799789429,0.8587828874588013,,,False,False
tile_0030,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0030,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0030,q06_road_describe,3,fine_detail,0.5652593852142288,0.9999999999999993,0.8414658904075623,1.0,,,False,False
tile_0030,q07_building_describe,3,fine_detail,0.426694569884724,0.4539191985786159,0.5074554681777954,0.5305795073509216,,,False,False
tile_0031,q01_pct_landcover,1,semantic,0.7227485729981569,0.6805020840729029,0.9882593154907227,0.9957230091094971,16.0,4.0,False,False
tile_0031,q02_has_water,1,semantic,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0031,q03_field_count,2,structural,0.0,0.0,0.7686640620231628,1.0,,,False,False
tile_0031,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0031,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0031,q06_road_describe,3,fine_detail,0.43462739477947193,0.7705808552426251,0.836706280708313,0.9583718776702881,,,False,False
tile_0031,q07_building_describe,3,fine_detail,0.9750535565590892,0.8572248663929667,0.9950859546661377,0.9881022572517395,,,False,False
tile_0032,q01_pct_landcover,1,semantic,0.5627337219932947,0.6805020840729029,0.9875822067260742,0.9957230091094971,18.0,4.0,False,False
tile_0032,q02_has_water,1,semantic,0.0,0.0,0.7303045988082886,0.7303045988082886,,,False,False
tile_0032,q03_field_count,2,structural,0.0,0.0,0.7905610799789429,0.8587828874588013,,,False,False
tile_0032,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0032,q05_building_count,3,fine_detail,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0032,q06_road_describe,3,fine_detail,0.8184373125873939,0.8820632123200537,0.9221227169036865,0.9297394752502441,,,False,False
tile_0032,q07_building_describe,3,fine_detail,0.718568730335838,0.6883070571986388,0.8333237171173096,0.8801119923591614,,,False,False
tile_0033,q01_pct_landcover,1,semantic,0.48412049863299306,0.0,0.9898549914360046,0.1736399084329605,8.0,,False,True
tile_0033,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0033,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,0.62159264087677,,,False,False
tile_0033,q04_field_rows,2,structural,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0033,q05_building_count,3,fine_detail,0.0,0.5797386715376658,0.6155939698219299,0.6256707906723022,,,False,False
tile_0033,q06_road_describe,3,fine_detail,0.5566669220840081,0.813351450929454,0.8396408557891846,0.9658116102218628,,,False,False
tile_0033,q07_building_describe,3,fine_detail,0.7062572638788632,0.9318271087105183,0.7726048827171326,0.897653341293335,,,False,False
tile_0034,q01_pct_landcover,1,semantic,0.6472503719134118,0.7227485729981569,0.9824296236038208,0.9857066869735718,18.0,4.0,False,False
tile_0034,q02_has_water,1,semantic,0.0,1.0,0.7303045988082886,1.0000001192092896,,,False,False
tile_0034,q03_field_count,2,structural,0.0,0.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0034,q04_field_rows,2,structural,1.0,1.0,1.0000001192092896,1.0000001192092896,,,False,False
tile_0034,q05_building_count,3,fine_detail,0.0,1.0,0.5105568766593933,1.0000001192092896,,,False,False
